#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             2339	1.0492093776e-01	1.0492114585e-01
             2340	1.0492093472e-01	1.0492114282e-01
             2341	1.0492093176e-01	1.0492113986e-01
             2342	1.0492092876e-01	1.0492113686e-01
             2343	1.0492092561e-01	1.0492113371e-01
             2344	1.0492092252e-01	1.0492113062e-01
             2345	1.0492091958e-01	1.0492112769e-01
             2346	1.0492091649e-01	1.0492112460e-01
             2347	1.0492091346e-01	1.0492112157e-01
             2348	1.0492091043e-01	1.0492111854e-01
             2349	1.0492090718e-01	1.0492111530e-01
             2350	1.0492090413e-01	1.0492111225e-01
             2351	1.0492090087e-01	1.0492110899e-01
             2352	1.0492089789e-01	1.0492110600e-01
             2353	1.0492089479e-01	1.0492110291e-01
             2354	1.0492089169e-01	1.0492109981e-01
             2355	1.0492088870e-01	1.0492109683e-01
             2356	1.0492088559e-01	1.0492109371e-01
             2357	1.0492088253e-01	1.0492109066e-01
             2358	1.0492087945e-01	1.0492108758e-01
             2359	1.0492087642e-01	1.0492108455e-01
             2360	1.0492087331e-01	1.0492108145e-01
             2361	1.0492087031e-01	1.0492107845e-01
             2362	1.0492086724e-01	1.0492107538e-01
             2363	1.0492086429e-01	1.0492107243e-01
             2364	1.0492086124e-01	1.0492106938e-01
             2365	1.0492085823e-01	1.0492106638e-01
             2366	1.0492085523e-01	1.0492106337e-01
             2367	1.0492085208e-01	1.0492106022e-01
             2368	1.0492084906e-01	1.0492105721e-01
             2369	1.0492084614e-01	1.0492105429e-01
             2370	1.0492084320e-01	1.0492105135e-01
             2371	1.0492084019e-01	1.0492104834e-01
             2372	1.0492083719e-01	1.0492104534e-01
             2373	1.0492083412e-01	1.0492104228e-01
             2374	1.0492083107e-01	1.0492103923e-01
             2375	1.0492082794e-01	1.0492103610e-01
             2376	1.0492082489e-01	1.0492103305e-01
             2377	1.0492082188e-01	1.0492103005e-01
             2378	1.0492081874e-01	1.0492102691e-01
             2379	1.0492081582e-01	1.0492102399e-01
             2380	1.0492081291e-01	1.0492102108e-01
             2381	1.0492080989e-01	1.0492101807e-01
             2382	1.0492080690e-01	1.0492101507e-01
             2383	1.0492080392e-01	1.0492101210e-01
             2384	1.0492080096e-01	1.0492100913e-01
             2385	1.0492079796e-01	1.0492100614e-01
             2386	1.0492079485e-01	1.0492100303e-01
             2387	1.0492079180e-01	1.0492099998e-01
             2388	1.0492078879e-01	1.0492099698e-01
             2389	1.0492078569e-01	1.0492099388e-01
             2390	1.0492078268e-01	1.0492099087e-01
             2391	1.0492077968e-01	1.0492098787e-01
             2392	1.0492077661e-01	1.0492098480e-01
             2393	1.0492077347e-01	1.0492098167e-01
             2394	1.0492077048e-01	1.0492097867e-01
             2395	1.0492076748e-01	1.0492097568e-01
             2396	1.0492076451e-01	1.0492097271e-01
             2397	1.0492076160e-01	1.0492096980e-01
             2398	1.0492075865e-01	1.0492096685e-01
             2399	1.0492075564e-01	1.0492096384e-01
             2400	1.0492075274e-01	1.0492096095e-01
             2401	1.0492074981e-01	1.0492095802e-01
             2402	1.0492074670e-01	1.0492095491e-01
             2403	1.0492074376e-01	1.0492095197e-01
             2404	1.0492074074e-01	1.0492094896e-01
             2405	1.0492073781e-01	1.0492094603e-01
             2406	1.0492073478e-01	1.0492094300e-01
             2407	1.0492073184e-01	1.0492094006e-01
             2408	1.0492072885e-01	1.0492093707e-01
             2409	1.0492072588e-01	1.0492093411e-01
             2410	1.0492072286e-01	1.0492093108e-01
             2411	1.0492071999e-01	1.0492092822e-01
             2412	1.0492071712e-01	1.0492092535e-01
             2413	1.0492071410e-01	1.0492092233e-01
             2414	1.0492071105e-01	1.0492091928e-01
             2415	1.0492070815e-01	1.0492091639e-01
             2416	1.0492070528e-01	1.0492091351e-01
             2417	1.0492070214e-01	1.0492091038e-01
             2418	1.0492069921e-01	1.0492090746e-01
             2419	1.0492069640e-01	1.0492090464e-01
             2420	1.0492069344e-01	1.0492090168e-01
             2421	1.0492069046e-01	1.0492089871e-01
             2422	1.0492068763e-01	1.0492089588e-01
             2423	1.0492068468e-01	1.0492089293e-01
             2424	1.0492068175e-01	1.0492089000e-01
             2425	1.0492067863e-01	1.0492088688e-01
             2426	1.0492067571e-01	1.0492088397e-01
             2427	1.0492067275e-01	1.0492088101e-01
             2428	1.0492066963e-01	1.0492087789e-01
             2429	1.0492066667e-01	1.0492087494e-01
             2430	1.0492066383e-01	1.0492087209e-01
             2431	1.0492066087e-01	1.0492086913e-01
             2432	1.0492065801e-01	1.0492086628e-01
             2433	1.0492065503e-01	1.0492086329e-01
             2434	1.0492065204e-01	1.0492086031e-01
             2435	1.0492064905e-01	1.0492085732e-01
             2436	1.0492064617e-01	1.0492085444e-01
             2437	1.0492064315e-01	1.0492085143e-01
             2438	1.0492064022e-01	1.0492084850e-01
             2439	1.0492063732e-01	1.0492084560e-01
             2440	1.0492063440e-01	1.0492084269e-01
             2441	1.0492063156e-01	1.0492083984e-01
             2442	1.0492062871e-01	1.0492083699e-01
             2443	1.0492062565e-01	1.0492083393e-01
             2444	1.0492062270e-01	1.0492083099e-01
             2445	1.0492061971e-01	1.0492082800e-01
             2446	1.0492061673e-01	1.0492082503e-01
             2447	1.0492061391e-01	1.0492082221e-01
             2448	1.0492061100e-01	1.0492081930e-01
             2449	1.0492060796e-01	1.0492081626e-01
             2450	1.0492060507e-01	1.0492081337e-01
             2451	1.0492060219e-01	1.0492081049e-01
             2452	1.0492059908e-01	1.0492080739e-01
             2453	1.0492059624e-01	1.0492080455e-01
             2454	1.0492059341e-01	1.0492080172e-01
             2455	1.0492059049e-01	1.0492079880e-01
             2456	1.0492058757e-01	1.0492079589e-01
             2457	1.0492058475e-01	1.0492079306e-01
             2458	1.0492058184e-01	1.0492079015e-01
             2459	1.0492057897e-01	1.0492078729e-01
             2460	1.0492057611e-01	1.0492078443e-01
             2461	1.0492057337e-01	1.0492078169e-01
             2462	1.0492057055e-01	1.0492077887e-01
             2463	1.0492056759e-01	1.0492077591e-01
             2464	1.0492056479e-01	1.0492077311e-01
             2465	1.0492056175e-01	1.0492077008e-01
             2466	1.0492055886e-01	1.0492076719e-01
             2467	1.0492055605e-01	1.0492076438e-01
             2468	1.0492055319e-01	1.0492076153e-01
             2469	1.0492055025e-01	1.0492075858e-01
             2470	1.0492054747e-01	1.0492075581e-01
             2471	1.0492054464e-01	1.0492075298e-01
             2472	1.0492054177e-01	1.0492075011e-01
             2473	1.0492053876e-01	1.0492074711e-01
             2474	1.0492053584e-01	1.0492074418e-01
             2475	1.0492053302e-01	1.0492074137e-01
             2476	1.0492053015e-01	1.0492073850e-01
             2477	1.0492052717e-01	1.0492073552e-01
             2478	1.0492052425e-01	1.0492073260e-01
             2479	1.0492052133e-01	1.0492072969e-01
             2480	1.0492051844e-01	1.0492072679e-01
             2481	1.0492051556e-01	1.0492072391e-01
             2482	1.0492051271e-01	1.0492072107e-01
             2483	1.0492051007e-01	1.0492071843e-01
             2484	1.0492050734e-01	1.0492071570e-01
             2485	1.0492050447e-01	1.0492071283e-01
             2486	1.0492050162e-01	1.0492070999e-01
             2487	1.0492049867e-01	1.0492070704e-01
             2488	1.0492049577e-01	1.0492070414e-01
             2489	1.0492049290e-01	1.0492070127e-01
             2490	1.0492049019e-01	1.0492069856e-01
             2491	1.0492048738e-01	1.0492069576e-01
             2492	1.0492048453e-01	1.0492069291e-01
             2493	1.0492048162e-01	1.0492069000e-01
             2494	1.0492047887e-01	1.0492068725e-01
             2495	1.0492047598e-01	1.0492068436e-01
             2496	1.0492047314e-01	1.0492068153e-01
             2497	1.0492047014e-01	1.0492067853e-01
             2498	1.0492046718e-01	1.0492067557e-01
             2499	1.0492046414e-01	1.0492067253e-01
             2500	1.0492046147e-01	1.0492066986e-01
             2501	1.0492045858e-01	1.0492066698e-01
             2502	1.0492045574e-01	1.0492066413e-01
             2503	1.0492045296e-01	1.0492066135e-01
             2504	1.0492045014e-01	1.0492065854e-01
             2505	1.0492044720e-01	1.0492065560e-01
             2506	1.0492044430e-01	1.0492065270e-01
             2507	1.0492044134e-01	1.0492064974e-01
             2508	1.0492043843e-01	1.0492064684e-01
             2509	1.0492043555e-01	1.0492064396e-01
             2510	1.0492043261e-01	1.0492064102e-01
             2511	1.0492042971e-01	1.0492063812e-01
             2512	1.0492042690e-01	1.0492063532e-01
             2513	1.0492042396e-01	1.0492063237e-01
             2514	1.0492042106e-01	1.0492062948e-01
             2515	1.0492041830e-01	1.0492062672e-01
             2516	1.0492041543e-01	1.0492062385e-01
             2517	1.0492041268e-01	1.0492062110e-01
             2518	1.0492041002e-01	1.0492061844e-01
             2519	1.0492040714e-01	1.0492061557e-01
             2520	1.0492040428e-01	1.0492061271e-01
             2521	1.0492040154e-01	1.0492060997e-01
             2522	1.0492039876e-01	1.0492060720e-01
             2523	1.0492039587e-01	1.0492060431e-01
             2524	1.0492039289e-01	1.0492060133e-01
             2525	1.0492039003e-01	1.0492059847e-01
             2526	1.0492038722e-01	1.0492059566e-01
             2527	1.0492038448e-01	1.0492059293e-01
             2528	1.0492038173e-01	1.0492059017e-01
             2529	1.0492037889e-01	1.0492058734e-01
             2530	1.0492037614e-01	1.0492058459e-01
             2531	1.0492037340e-01	1.0492058185e-01
             2532	1.0492037062e-01	1.0492057907e-01
             2533	1.0492036757e-01	1.0492057602e-01
             2534	1.0492036483e-01	1.0492057328e-01
             2535	1.0492036208e-01	1.0492057054e-01
             2536	1.0492035928e-01	1.0492056774e-01
             2537	1.0492035652e-01	1.0492056499e-01
             2538	1.0492035366e-01	1.0492056213e-01
             2539	1.0492035088e-01	1.0492055935e-01
             2540	1.0492034807e-01	1.0492055654e-01
             2541	1.0492034530e-01	1.0492055377e-01
             2542	1.0492034244e-01	1.0492055091e-01
             2543	1.0492033970e-01	1.0492054818e-01
             2544	1.0492033713e-01	1.0492054561e-01
             2545	1.0492033436e-01	1.0492054283e-01
             2546	1.0492033180e-01	1.0492054028e-01
             2547	1.0492032903e-01	1.0492053751e-01
             2548	1.0492032630e-01	1.0492053478e-01
             2549	1.0492032352e-01	1.0492053201e-01
             2550	1.0492032079e-01	1.0492052927e-01
             2551	1.0492031794e-01	1.0492052643e-01
             2552	1.0492031496e-01	1.0492052345e-01
             2553	1.0492031225e-01	1.0492052074e-01
             2554	1.0492030952e-01	1.0492051801e-01
             2555	1.0492030671e-01	1.0492051520e-01
             2556	1.0492030397e-01	1.0492051246e-01
             2557	1.0492030122e-01	1.0492050972e-01
             2558	1.0492029841e-01	1.0492050691e-01
             2559	1.0492029570e-01	1.0492050420e-01
             2560	1.0492029291e-01	1.0492050141e-01
             2561	1.0492029006e-01	1.0492049857e-01
             2562	1.0492028728e-01	1.0492049579e-01
             2563	1.0492028437e-01	1.0492049288e-01
             2564	1.0492028161e-01	1.0492049013e-01
             2565	1.0492027886e-01	1.0492048738e-01
             2566	1.0492027591e-01	1.0492048443e-01
             2567	1.0492027307e-01	1.0492048158e-01
             2568	1.0492027017e-01	1.0492047869e-01
             2569	1.0492026746e-01	1.0492047598e-01
             2570	1.0492026456e-01	1.0492047309e-01
             2571	1.0492026176e-01	1.0492047028e-01
             2572	1.0492025898e-01	1.0492046750e-01
             2573	1.0492025602e-01	1.0492046455e-01
             2574	1.0492025335e-01	1.0492046188e-01
             2575	1.0492025056e-01	1.0492045909e-01
             2576	1.0492024768e-01	1.0492045621e-01
             2577	1.0492024498e-01	1.0492045351e-01
             2578	1.0492024216e-01	1.0492045070e-01
             2579	1.0492023941e-01	1.0492044795e-01
             2580	1.0492023654e-01	1.0492044508e-01
             2581	1.0492023380e-01	1.0492044234e-01
             2582	1.0492023109e-01	1.0492043963e-01
             2583	1.0492022840e-01	1.0492043695e-01
             2584	1.0492022557e-01	1.0492043412e-01
             2585	1.0492022275e-01	1.0492043130e-01
             2586	1.0492021997e-01	1.0492042852e-01
             2587	1.0492021706e-01	1.0492042561e-01
             2588	1.0492021434e-01	1.0492042289e-01
             2589	1.0492021148e-01	1.0492042003e-01
             2590	1.0492020870e-01	1.0492041726e-01
             2591	1.0492020604e-01	1.0492041460e-01
             2592	1.0492020327e-01	1.0492041183e-01
             2593	1.0492020045e-01	1.0492040901e-01
             2594	1.0492019761e-01	1.0492040617e-01
             2595	1.0492019479e-01	1.0492040335e-01
             2596	1.0492019204e-01	1.0492040061e-01
             2597	1.0492018926e-01	1.0492039783e-01
             2598	1.0492018643e-01	1.0492039501e-01
             2599	1.0492018366e-01	1.0492039223e-01
             2600	1.0492018084e-01	1.0492038942e-01
             2601	1.0492017818e-01	1.0492038676e-01
             2602	1.0492017542e-01	1.0492038400e-01
             2603	1.0492017267e-01	1.0492038125e-01
             2604	1.0492016987e-01	1.0492037845e-01
             2605	1.0492016694e-01	1.0492037552e-01
             2606	1.0492016408e-01	1.0492037267e-01
             2607	1.0492016138e-01	1.0492036997e-01
             2608	1.0492015857e-01	1.0492036716e-01
             2609	1.0492015584e-01	1.0492036444e-01
             2610	1.0492015315e-01	1.0492036175e-01
             2611	1.0492015041e-01	1.0492035901e-01
             2612	1.0492014765e-01	1.0492035624e-01
             2613	1.0492014490e-01	1.0492035350e-01
             2614	1.0492014219e-01	1.0492035079e-01
             2615	1.0492013931e-01	1.0492034791e-01
             2616	1.0492013657e-01	1.0492034517e-01
             2617	1.0492013384e-01	1.0492034245e-01
             2618	1.0492013112e-01	1.0492033973e-01
             2619	1.0492012835e-01	1.0492033696e-01
             2620	1.0492012566e-01	1.0492033427e-01
             2621	1.0492012287e-01	1.0492033149e-01
             2622	1.0492012013e-01	1.0492032874e-01
             2623	1.0492011738e-01	1.0492032600e-01
             2624	1.0492011460e-01	1.0492032322e-01
