#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(H2)	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)	weightedVolAverage(H2O)
              261	2.1678175166e-03	6.3500401084e-02	3.3129805337e-01	6.0299403027e-01	3.9697767491e-05
              262	2.1678191880e-03	6.3500093919e-02	3.3129829556e-01	6.0299410602e-01	3.9685317367e-05
              263	2.1678208568e-03	6.3499787890e-02	3.3129853686e-01	6.0299418151e-01	3.9672880863e-05
              264	2.1678225228e-03	6.3499482988e-02	3.3129877729e-01	6.0299425674e-01	3.9660457969e-05
              265	2.1678241862e-03	6.3499179200e-02	3.3129901685e-01	6.0299433171e-01	3.9648048324e-05
              266	2.1678258469e-03	6.3498876520e-02	3.3129925555e-01	6.0299440643e-01	3.9635652255e-05
              267	2.1678275049e-03	6.3498574939e-02	3.3129949340e-01	6.0299448089e-01	3.9623269701e-05
              268	2.1678291602e-03	6.3498274448e-02	3.3129973039e-01	6.0299455510e-01	3.9610900775e-05
              269	2.1678308130e-03	6.3497975037e-02	3.3129996654e-01	6.0299462906e-01	3.9598545190e-05
              270	2.1678324631e-03	6.3497676697e-02	3.3130020186e-01	6.0299470278e-01	3.9586202730e-05
              271	2.1678341107e-03	6.3497379421e-02	3.3130043635e-01	6.0299477625e-01	3.9573873497e-05
              272	2.1678357557e-03	6.3497083202e-02	3.3130067001e-01	6.0299484947e-01	3.9561557900e-05
              273	2.1678373981e-03	6.3496788029e-02	3.3130090287e-01	6.0299492245e-01	3.9549255757e-05
              274	2.1678390379e-03	6.3496493898e-02	3.3130113490e-01	6.0299499519e-01	3.9536967052e-05
              275	2.1678406753e-03	6.3496200793e-02	3.3130136614e-01	6.0299506770e-01	3.9524691187e-05
              276	2.1678423101e-03	6.3495908709e-02	3.3130159659e-01	6.0299513996e-01	3.9512428362e-05
              277	2.1678439424e-03	6.3495617640e-02	3.3130182624e-01	6.0299521200e-01	3.9500178931e-05
              278	2.1678455723e-03	6.3495327578e-02	3.3130205511e-01	6.0299528379e-01	3.9487942901e-05
              279	2.1678471997e-03	6.3495038511e-02	3.3130228321e-01	6.0299535536e-01	3.9475719914e-05
              280	2.1678488246e-03	6.3494750439e-02	3.3130251052e-01	6.0299542670e-01	3.9463510268e-05
              281	2.1678504470e-03	6.3494463350e-02	3.3130273708e-01	6.0299549781e-01	3.9451313646e-05
              282	2.1678520670e-03	6.3494177238e-02	3.3130296287e-01	6.0299556870e-01	3.9439130223e-05
              283	2.1678536845e-03	6.3493892092e-02	3.3130318791e-01	6.0299563936e-01	3.9426959912e-05
              284	2.1678552997e-03	6.3493607908e-02	3.3130341220e-01	6.0299570979e-01	3.9414802522e-05
              285	2.1678569124e-03	6.3493324677e-02	3.3130363574e-01	6.0299578001e-01	3.9402658428e-05
              286	2.1678585228e-03	6.3493042393e-02	3.3130385855e-01	6.0299585001e-01	3.9390527781e-05
              287	2.1678601308e-03	6.3492761048e-02	3.3130408062e-01	6.0299591979e-01	3.9378410023e-05
              288	2.1678617364e-03	6.3492480638e-02	3.3130430197e-01	6.0299598935e-01	3.9366305495e-05
              289	2.1678633397e-03	6.3492201155e-02	3.3130452260e-01	6.0299605870e-01	3.9354213835e-05
              290	2.1678649407e-03	6.3491922587e-02	3.3130474251e-01	6.0299612783e-01	3.9342134770e-05
              291	2.1678665393e-03	6.3491644932e-02	3.3130496171e-01	6.0299619675e-01	3.9330069012e-05
              292	2.1678681356e-03	6.3491368183e-02	3.3130518020e-01	6.0299626547e-01	3.9318016511e-05
              293	2.1678697297e-03	6.3491092331e-02	3.3130539799e-01	6.0299633397e-01	3.9305976560e-05
              294	2.1678713215e-03	6.3490817370e-02	3.3130561509e-01	6.0299640227e-01	3.9293949574e-05
              295	2.1678729110e-03	6.3490543296e-02	3.3130583150e-01	6.0299647036e-01	3.9281935350e-05
              296	2.1678744982e-03	6.3490270100e-02	3.3130604722e-01	6.0299653824e-01	3.9269934323e-05
              297	2.1678760832e-03	6.3489997776e-02	3.3130626227e-01	6.0299660593e-01	3.9257946088e-05
              298	2.1678776660e-03	6.3489726319e-02	3.3130647663e-01	6.0299667341e-01	3.9245970348e-05
              299	2.1678792465e-03	6.3489455722e-02	3.3130669033e-01	6.0299674069e-01	3.9234007653e-05
              300	2.1678808248e-03	6.3489185979e-02	3.3130690336e-01	6.0299680778e-01	3.9222057758e-05
              301	2.1678824010e-03	6.3488917083e-02	3.3130711573e-01	6.0299687466e-01	3.9210120539e-05
              302	2.1678839749e-03	6.3488649030e-02	3.3130732744e-01	6.0299694136e-01	3.9198195925e-05
              303	2.1678855467e-03	6.3488381814e-02	3.3130753850e-01	6.0299700785e-01	3.9186283904e-05
              304	2.1678871163e-03	6.3488115428e-02	3.3130774892e-01	6.0299707415e-01	3.9174384502e-05
              305	2.1678886838e-03	6.3487849862e-02	3.3130795869e-01	6.0299714027e-01	3.9162497412e-05
              306	2.1678902491e-03	6.3487585116e-02	3.3130816782e-01	6.0299720619e-01	3.9150623255e-05
              307	2.1678918123e-03	6.3487321183e-02	3.3130837632e-01	6.0299727192e-01	3.9138761488e-05
              308	2.1678933734e-03	6.3487058058e-02	3.3130858419e-01	6.0299733746e-01	3.9126912214e-05
              309	2.1678949324e-03	6.3486795735e-02	3.3130879144e-01	6.0299740282e-01	3.9115075669e-05
              310	2.1678964892e-03	6.3486534207e-02	3.3130899806e-01	6.0299746799e-01	3.9103251425e-05
              311	2.1678980440e-03	6.3486273468e-02	3.3130920407e-01	6.0299753298e-01	3.9091439552e-05
              312	2.1678995967e-03	6.3486013513e-02	3.3130940946e-01	6.0299759779e-01	3.9079639841e-05
              313	2.1679011474e-03	6.3485754341e-02	3.3130961425e-01	6.0299766241e-01	3.9067853271e-05
              314	2.1679026959e-03	6.3485495942e-02	3.3130981843e-01	6.0299772685e-01	3.9056078391e-05
              315	2.1679042424e-03	6.3485238314e-02	3.3131002201e-01	6.0299779112e-01	3.9044316230e-05
              316	2.1679057869e-03	6.3484981449e-02	3.3131022500e-01	6.0299785520e-01	3.9032566047e-05
              317	2.1679073293e-03	6.3484725342e-02	3.3131042739e-01	6.0299791911e-01	3.9020827914e-05
              318	2.1679088698e-03	6.3484469987e-02	3.3131062920e-01	6.0299798284e-01	3.9009102236e-05
              319	2.1679104082e-03	6.3484215382e-02	3.3131083042e-01	6.0299804640e-01	3.8997388503e-05
              320	2.1679119447e-03	6.3483961519e-02	3.3131103107e-01	6.0299810978e-01	3.8985686828e-05
              321	2.1679134791e-03	6.3483708395e-02	3.3131123113e-01	6.0299817300e-01	3.8973997474e-05
              322	2.1679150116e-03	6.3483456004e-02	3.3131143063e-01	6.0299823604e-01	3.8962320111e-05
              323	2.1679165422e-03	6.3483204339e-02	3.3131162955e-01	6.0299829891e-01	3.8950654611e-05
              324	2.1679180707e-03	6.3482953403e-02	3.3131182791e-01	6.0299836161e-01	3.8939001663e-05
              325	2.1679195973e-03	6.3482703186e-02	3.3131202571e-01	6.0299842414e-01	3.8927359928e-05
              326	2.1679211220e-03	6.3482453680e-02	3.3131222296e-01	6.0299848651e-01	3.8915730515e-05
              327	2.1679226447e-03	6.3482204885e-02	3.3131241964e-01	6.0299854871e-01	3.8904112770e-05
              328	2.1679241655e-03	6.3481956794e-02	3.3131261578e-01	6.0299861075e-01	3.8892506720e-05
              329	2.1679256844e-03	6.3481709405e-02	3.3131281137e-01	6.0299867262e-01	3.8880912756e-05
              330	2.1679272015e-03	6.3481462711e-02	3.3131300642e-01	6.0299873433e-01	3.8869330308e-05
              331	2.1679287165e-03	6.3481216711e-02	3.3131320093e-01	6.0299879588e-01	3.8857760064e-05
              332	2.1679302297e-03	6.3480971398e-02	3.3131339490e-01	6.0299885727e-01	3.8846201141e-05
              333	2.1679317411e-03	6.3480726769e-02	3.3131358834e-01	6.0299891850e-01	3.8834653955e-05
              334	2.1679332505e-03	6.3480482818e-02	3.3131378125e-01	6.0299897957e-01	3.8823118349e-05
              335	2.1679347581e-03	6.3480239540e-02	3.3131397363e-01	6.0299904048e-01	3.8811594154e-05
              336	2.1679362639e-03	6.3479996930e-02	3.3131416549e-01	6.0299910124e-01	3.8800081309e-05
              337	2.1679377678e-03	6.3479754990e-02	3.3131435683e-01	6.0299916184e-01	3.8788580421e-05
              338	2.1679392699e-03	6.3479513711e-02	3.3131454765e-01	6.0299922228e-01	3.8777090816e-05
              339	2.1679407701e-03	6.3479273088e-02	3.3131473796e-01	6.0299928257e-01	3.8765612155e-05
              340	2.1679422686e-03	6.3479033117e-02	3.3131492776e-01	6.0299934271e-01	3.8754145081e-05
              341	2.1679437652e-03	6.3478793797e-02	3.3131511705e-01	6.0299940270e-01	3.8742689337e-05
              342	2.1679452601e-03	6.3478555120e-02	3.3131530584e-01	6.0299946253e-01	3.8731244538e-05
              343	2.1679467532e-03	6.3478317086e-02	3.3131549413e-01	6.0299952222e-01	3.8719811223e-05
              344	2.1679482445e-03	6.3478079690e-02	3.3131568192e-01	6.0299958175e-01	3.8708389342e-05
              345	2.1679497339e-03	6.3477842926e-02	3.3131586922e-01	6.0299964114e-01	3.8696978195e-05
              346	2.1679512217e-03	6.3477606791e-02	3.3131605602e-01	6.0299970038e-01	3.8685578386e-05
              347	2.1679527077e-03	6.3477371282e-02	3.3131624234e-01	6.0299975948e-01	3.8674189824e-05
              348	2.1679541918e-03	6.3477136398e-02	3.3131642817e-01	6.0299981843e-01	3.8662812516e-05
              349	2.1679556743e-03	6.3476902130e-02	3.3131661352e-01	6.0299987723e-01	3.8651446013e-05
              350	2.1679571550e-03	6.3476668474e-02	3.3131679839e-01	6.0299993589e-01	3.8640090505e-05
              351	2.1679586340e-03	6.3476435432e-02	3.3131698278e-01	6.0299999441e-01	3.8628745832e-05
              352	2.1679601112e-03	6.3476202996e-02	3.3131716670e-01	6.0300005278e-01	3.8617412262e-05
              353	2.1679615867e-03	6.3475971166e-02	3.3131735014e-01	6.0300011101e-01	3.8606089559e-05
              354	2.1679630605e-03	6.3475739935e-02	3.3131753312e-01	6.0300016911e-01	3.8594777773e-05
              355	2.1679645326e-03	6.3475509301e-02	3.3131771563e-01	6.0300022706e-01	3.8583476803e-05
              356	2.1679660030e-03	6.3475279258e-02	3.3131789768e-01	6.0300028487e-01	3.8572186415e-05
              357	2.1679674718e-03	6.3475049804e-02	3.3131807927e-01	6.0300034255e-01	3.8560907002e-05
              358	2.1679689388e-03	6.3474820937e-02	3.3131826040e-01	6.0300040009e-01	3.8549638054e-05
              359	2.1679704042e-03	6.3474592651e-02	3.3131844108e-01	6.0300045749e-01	3.8538379815e-05
              360	2.1679718679e-03	6.3474364945e-02	3.3131862130e-01	6.0300051475e-01	3.8527132557e-05
              361	2.1679733299e-03	6.3474137815e-02	3.3131880107e-01	6.0300057189e-01	3.8515895701e-05
              362	2.1679747902e-03	6.3473911258e-02	3.3131898040e-01	6.0300062888e-01	3.8504669320e-05
              363	2.1679762490e-03	6.3473685270e-02	3.3131915928e-01	6.0300068574e-01	3.8493453502e-05
              364	2.1679777061e-03	6.3473459847e-02	3.3131933772e-01	6.0300074248e-01	3.8482248182e-05
              365	2.1679791615e-03	6.3473234986e-02	3.3131951573e-01	6.0300079907e-01	3.8471053196e-05
              366	2.1679806153e-03	6.3473010687e-02	3.3131969329e-01	6.0300085554e-01	3.8459868822e-05
              367	2.1679820675e-03	6.3472786941e-02	3.3131987042e-01	6.0300091188e-01	3.8448694479e-05
              368	2.1679835181e-03	6.3472563750e-02	3.3132004712e-01	6.0300096808e-01	3.8437530558e-05
              369	2.1679849671e-03	6.3472341107e-02	3.3132022339e-01	6.0300102416e-01	3.8426376659e-05
              370	2.1679864145e-03	6.3472119011e-02	3.3132039923e-01	6.0300108011e-01	3.8415233182e-05
              371	2.1679878603e-03	6.3471897461e-02	3.3132057464e-01	6.0300113593e-01	3.8404100271e-05
              372	2.1679893045e-03	6.3471676451e-02	3.3132074964e-01	6.0300119163e-01	3.8392977347e-05
              373	2.1679907471e-03	6.3471455978e-02	3.3132092421e-01	6.0300124720e-01	3.8381864680e-05
              374	2.1679921881e-03	6.3471236038e-02	3.3132109837e-01	6.0300130264e-01	3.8370762038e-05
              375	2.1679936276e-03	6.3471016631e-02	3.3132127211e-01	6.0300135796e-01	3.8359669630e-05
              376	2.1679950655e-03	6.3470797753e-02	3.3132144544e-01	6.0300141315e-01	3.8348587253e-05
              377	2.1679965018e-03	6.3470579401e-02	3.3132161836e-01	6.0300146822e-01	3.8337514778e-05
              378	2.1679979367e-03	6.3470361571e-02	3.3132179087e-01	6.0300152317e-01	3.8326452389e-05
              379	2.1679993699e-03	6.3470144259e-02	3.3132196297e-01	6.0300157800e-01	3.8315399981e-05
              380	2.1680008016e-03	6.3469927465e-02	3.3132213467e-01	6.0300163270e-01	3.8304357523e-05
              381	2.1680022318e-03	6.3469711186e-02	3.3132230597e-01	6.0300168729e-01	3.8293324880e-05
              382	2.1680036604e-03	6.3469495421e-02	3.3132247687e-01	6.0300174175e-01	3.8282302415e-05
              383	2.1680050876e-03	6.3469280163e-02	3.3132264737e-01	6.0300179609e-01	3.8271289368e-05
              384	2.1680065132e-03	6.3469065409e-02	3.3132281747e-01	6.0300185032e-01	3.8260286368e-05
              385	2.1680079374e-03	6.3468851157e-02	3.3132298719e-01	6.0300190443e-01	3.8249292940e-05
              386	2.1680093600e-03	6.3468637406e-02	3.3132315651e-01	6.0300195842e-01	3.8238309504e-05
              387	2.1680107811e-03	6.3468424153e-02	3.3132332544e-01	6.0300201229e-01	3.8227335946e-05
              388	2.1680122007e-03	6.3468211395e-02	3.3132349399e-01	6.0300206604e-01	3.8216372020e-05
              389	2.1680136188e-03	6.3467999132e-02	3.3132366215e-01	6.0300211968e-01	3.8205417835e-05
              390	2.1680150354e-03	6.3467787358e-02	3.3132382993e-01	6.0300217321e-01	3.8194473252e-05
              391	2.1680164506e-03	6.3467576071e-02	3.3132399732e-01	6.0300222662e-01	3.8183538048e-05
              392	2.1680178642e-03	6.3467365271e-02	3.3132416434e-01	6.0300227991e-01	3.8172612849e-05
              393	2.1680192764e-03	6.3467154954e-02	3.3132433098e-01	6.0300233309e-01	3.8161697053e-05
              394	2.1680206872e-03	6.3466945113e-02	3.3132449725e-01	6.0300238616e-01	3.8150790134e-05
              395	2.1680220965e-03	6.3466735748e-02	3.3132466314e-01	6.0300243912e-01	3.8139893073e-05
              396	2.1680235043e-03	6.3466526860e-02	3.3132482866e-01	6.0300249197e-01	3.8129005696e-05
              397	2.1680249108e-03	6.3466318443e-02	3.3132499382e-01	6.0300254470e-01	3.8118127347e-05
              398	2.1680263157e-03	6.3466110497e-02	3.3132515860e-01	6.0300259733e-01	3.8107258748e-05
              399	2.1680277192e-03	6.3465903017e-02	3.3132532303e-01	6.0300264984e-01	3.8096399607e-05
              400	2.1680291213e-03	6.3465696001e-02	3.3132548708e-01	6.0300270224e-01	3.8085549748e-05
              401	2.1680305220e-03	6.3465489449e-02	3.3132565078e-01	6.0300275454e-01	3.8074709330e-05
              402	2.1680319212e-03	6.3465283358e-02	3.3132581412e-01	6.0300280673e-01	3.8063878145e-05
              403	2.1680333190e-03	6.3465077724e-02	3.3132597710e-01	6.0300285880e-01	3.8053056322e-05
              404	2.1680347154e-03	6.3464872547e-02	3.3132613972e-01	6.0300291078e-01	3.8042243718e-05
              405	2.1680361104e-03	6.3464667822e-02	3.3132630199e-01	6.0300296264e-01	3.8031440385e-05
              406	2.1680375040e-03	6.3464463548e-02	3.3132646390e-01	6.0300301440e-01	3.8020645909e-05
              407	2.1680388961e-03	6.3464259724e-02	3.3132662547e-01	6.0300306605e-01	3.8009861134e-05
              408	2.1680402869e-03	6.3464056346e-02	3.3132678668e-01	6.0300311760e-01	3.7999085125e-05
              409	2.1680416764e-03	6.3463853411e-02	3.3132694755e-01	6.0300316904e-01	3.7988318174e-05
              410	2.1680430644e-03	6.3463650917e-02	3.3132710807e-01	6.0300322038e-01	3.7977560290e-05
              411	2.1680444511e-03	6.3463448865e-02	3.3132726825e-01	6.0300327162e-01	3.7966811546e-05
              412	2.1680458363e-03	6.3463247249e-02	3.3132742809e-01	6.0300332275e-01	3.7956071743e-05
              413	2.1680472203e-03	6.3463046068e-02	3.3132758759e-01	6.0300337378e-01	3.7945340920e-05
              414	2.1680486028e-03	6.3462845323e-02	3.3132774675e-01	6.0300342471e-01	3.7934619306e-05
              415	2.1680499839e-03	6.3462645010e-02	3.3132790557e-01	6.0300347553e-01	3.7923906771e-05
              416	2.1680513637e-03	6.3462445124e-02	3.3132806405e-01	6.0300352626e-01	3.7913202958e-05
              417	2.1680527422e-03	6.3462245662e-02	3.3132822221e-01	6.0300357688e-01	3.7902507876e-05
              418	2.1680541194e-03	6.3462046625e-02	3.3132838003e-01	6.0300362741e-01	3.7891821673e-05
              419	2.1680554952e-03	6.3461848009e-02	3.3132853752e-01	6.0300367783e-01	3.7881144604e-05
              420	2.1680568697e-03	6.3461649816e-02	3.3132869468e-01	6.0300372816e-01	3.7870476607e-05
              421	2.1680582428e-03	6.3461452042e-02	3.3132885152e-01	6.0300377838e-01	3.7859816967e-05
              422	2.1680596145e-03	6.3461254685e-02	3.3132900802e-01	6.0300382851e-01	3.7849166100e-05
              423	2.1680609850e-03	6.3461057743e-02	3.3132916421e-01	6.0300387854e-01	3.7838524258e-05
              424	2.1680623541e-03	6.3460861215e-02	3.3132932007e-01	6.0300392847e-01	3.7827891099e-05
              425	2.1680637219e-03	6.3460665095e-02	3.3132947561e-01	6.0300397831e-01	3.7817266738e-05
              426	2.1680650883e-03	6.3460469386e-02	3.3132963083e-01	6.0300402805e-01	3.7806651013e-05
              427	2.1680664536e-03	6.3460274080e-02	3.3132978573e-01	6.0300407769e-01	3.7796043872e-05
              428	2.1680678175e-03	6.3460079178e-02	3.3132994032e-01	6.0300412724e-01	3.7785445070e-05
              429	2.1680691801e-03	6.3459884680e-02	3.3133009459e-01	6.0300417669e-01	3.7774855248e-05
              430	2.1680705414e-03	6.3459690582e-02	3.3133024855e-01	6.0300422605e-01	3.7764273741e-05
              431	2.1680719014e-03	6.3459496887e-02	3.3133040220e-01	6.0300427531e-01	3.7753701316e-05
              432	2.1680732602e-03	6.3459303585e-02	3.3133055553e-01	6.0300432448e-01	3.7743137153e-05
              433	2.1680746177e-03	6.3459110679e-02	3.3133070856e-01	6.0300437356e-01	3.7732581331e-05
              434	2.1680759738e-03	6.3458918168e-02	3.3133086128e-01	6.0300442254e-01	3.7722033751e-05
              435	2.1680773288e-03	6.3458726046e-02	3.3133101369e-01	6.0300447144e-01	3.7711494664e-05
              436	2.1680786824e-03	6.3458534316e-02	3.3133116580e-01	6.0300452023e-01	3.7700964270e-05
              437	2.1680800348e-03	6.3458342975e-02	3.3133131761e-01	6.0300456894e-01	3.7690442288e-05
