#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
              412	4.5021811582e-04	3.9964798934e-01	5.9990179255e-01
              413	4.4994110473e-04	3.9964820592e-01	5.9990185297e-01
              414	4.4966463005e-04	3.9964842209e-01	5.9990191328e-01
              415	4.4938869099e-04	3.9964863784e-01	5.9990197347e-01
              416	4.4911328395e-04	3.9964885317e-01	5.9990203355e-01
              417	4.4883840591e-04	3.9964906809e-01	5.9990209351e-01
              418	4.4856405981e-04	3.9964928259e-01	5.9990215335e-01
              419	4.4829023458e-04	3.9964949668e-01	5.9990221308e-01
              420	4.4801693376e-04	3.9964971037e-01	5.9990227270e-01
              421	4.4774415377e-04	3.9964992365e-01	5.9990233220e-01
              422	4.4747188896e-04	3.9965013652e-01	5.9990239159e-01
              423	4.4720014293e-04	3.9965034899e-01	5.9990245087e-01
              424	4.4692890559e-04	3.9965056106e-01	5.9990251003e-01
              425	4.4665818017e-04	3.9965077273e-01	5.9990256909e-01
              426	4.4638796788e-04	3.9965098401e-01	5.9990262803e-01
              427	4.4611826235e-04	3.9965119488e-01	5.9990268686e-01
              428	4.4584905729e-04	3.9965140536e-01	5.9990274558e-01
              429	4.4558035786e-04	3.9965161545e-01	5.9990280419e-01
              430	4.4531215455e-04	3.9965182515e-01	5.9990286270e-01
              431	4.4504444934e-04	3.9965203446e-01	5.9990292109e-01
              432	4.4477723972e-04	3.9965224338e-01	5.9990297938e-01
              433	4.4451052383e-04	3.9965245192e-01	5.9990303756e-01
              434	4.4424430265e-04	3.9965266007e-01	5.9990309563e-01
              435	4.4397856871e-04	3.9965286784e-01	5.9990315359e-01
              436	4.4371331962e-04	3.9965307523e-01	5.9990321145e-01
              437	4.4344855719e-04	3.9965328224e-01	5.9990326921e-01
              438	4.4318427713e-04	3.9965348887e-01	5.9990332686e-01
              439	4.4292047862e-04	3.9965369512e-01	5.9990338440e-01
              440	4.4265715581e-04	3.9965390101e-01	5.9990344184e-01
              441	4.4239431175e-04	3.9965410652e-01	5.9990349917e-01
              442	4.4213194219e-04	3.9965431165e-01	5.9990355640e-01
              443	4.4187004949e-04	3.9965451642e-01	5.9990361353e-01
              444	4.4160862485e-04	3.9965472082e-01	5.9990367056e-01
              445	4.4134766784e-04	3.9965492485e-01	5.9990372748e-01
              446	4.4108718222e-04	3.9965512852e-01	5.9990378430e-01
              447	4.4082716114e-04	3.9965533182e-01	5.9990384102e-01
              448	4.4056760296e-04	3.9965553476e-01	5.9990389764e-01
              449	4.4030850350e-04	3.9965573734e-01	5.9990395415e-01
              450	4.4004986577e-04	3.9965593956e-01	5.9990401057e-01
              451	4.3979168553e-04	3.9965614143e-01	5.9990406689e-01
              452	4.3953396492e-04	3.9965634293e-01	5.9990412311e-01
              453	4.3927669898e-04	3.9965654408e-01	5.9990417922e-01
              454	4.3901988269e-04	3.9965674487e-01	5.9990423524e-01
              455	4.3876351815e-04	3.9965694532e-01	5.9990429117e-01
              456	4.3850760266e-04	3.9965714541e-01	5.9990434699e-01
              457	4.3825213288e-04	3.9965734515e-01	5.9990440271e-01
              458	4.3799710507e-04	3.9965754455e-01	5.9990445834e-01
              459	4.3774252141e-04	3.9965774360e-01	5.9990451388e-01
              460	4.3748838461e-04	3.9965794230e-01	5.9990456931e-01
              461	4.3723468476e-04	3.9965814066e-01	5.9990462465e-01
              462	4.3698142378e-04	3.9965833868e-01	5.9990467990e-01
              463	4.3672859890e-04	3.9965853635e-01	5.9990473505e-01
              464	4.3647621059e-04	3.9965873369e-01	5.9990479010e-01
              465	4.3622425181e-04	3.9965893069e-01	5.9990484506e-01
              466	4.3597272406e-04	3.9965912735e-01	5.9990489993e-01
              467	4.3572162814e-04	3.9965932367e-01	5.9990495470e-01
              468	4.3547096062e-04	3.9965951966e-01	5.9990500938e-01
              469	4.3522071951e-04	3.9965971532e-01	5.9990506396e-01
              470	4.3497090249e-04	3.9965991064e-01	5.9990511846e-01
              471	4.3472151103e-04	3.9966010563e-01	5.9990517286e-01
              472	4.3447253704e-04	3.9966030030e-01	5.9990522717e-01
              473	4.3422398074e-04	3.9966049463e-01	5.9990528138e-01
              474	4.3397584559e-04	3.9966068864e-01	5.9990533551e-01
              475	4.3372812750e-04	3.9966088233e-01	5.9990538955e-01
              476	4.3348082107e-04	3.9966107569e-01	5.9990544349e-01
              477	4.3323393050e-04	3.9966126872e-01	5.9990549735e-01
              478	4.3298745389e-04	3.9966146143e-01	5.9990555111e-01
              479	4.3274138837e-04	3.9966165383e-01	5.9990560479e-01
              480	4.3249572957e-04	3.9966184590e-01	5.9990565837e-01
              481	4.3225048149e-04	3.9966203765e-01	5.9990571187e-01
              482	4.3200563679e-04	3.9966222909e-01	5.9990576528e-01
              483	4.3176119311e-04	3.9966242021e-01	5.9990581860e-01
              484	4.3151715386e-04	3.9966261102e-01	5.9990587183e-01
              485	4.3127351795e-04	3.9966280151e-01	5.9990592498e-01
              486	4.3103027825e-04	3.9966299169e-01	5.9990597803e-01
              487	4.3078743955e-04	3.9966318156e-01	5.9990603101e-01
              488	4.3054499759e-04	3.9966337111e-01	5.9990608389e-01
              489	4.3030295147e-04	3.9966356036e-01	5.9990613669e-01
              490	4.3006129894e-04	3.9966374930e-01	5.9990618940e-01
              491	4.2982003743e-04	3.9966393794e-01	5.9990624203e-01
              492	4.2957916825e-04	3.9966412626e-01	5.9990629457e-01
              493	4.2933868949e-04	3.9966431429e-01	5.9990634702e-01
              494	4.2909859775e-04	3.9966450201e-01	5.9990639940e-01
              495	4.2885889243e-04	3.9966468942e-01	5.9990645168e-01
              496	4.2861957372e-04	3.9966487654e-01	5.9990650389e-01
              497	4.2838064005e-04	3.9966506335e-01	5.9990655601e-01
              498	4.2814208852e-04	3.9966524987e-01	5.9990660804e-01
              499	4.2790392094e-04	3.9966543609e-01	5.9990665999e-01
              500	4.2766613035e-04	3.9966562201e-01	5.9990671186e-01
              501	4.2742871778e-04	3.9966580763e-01	5.9990676365e-01
              502	4.2719168497e-04	3.9966599296e-01	5.9990681536e-01
              503	4.2695502654e-04	3.9966617800e-01	5.9990686698e-01
              504	4.2671874240e-04	3.9966636274e-01	5.9990691852e-01
              505	4.2648283302e-04	3.9966654719e-01	5.9990696998e-01
              506	4.2624729365e-04	3.9966673135e-01	5.9990702136e-01
              507	4.2601212590e-04	3.9966691522e-01	5.9990707266e-01
              508	4.2577732666e-04	3.9966709880e-01	5.9990712387e-01
              509	4.2554289552e-04	3.9966728210e-01	5.9990717501e-01
              510	4.2530883436e-04	3.9966746510e-01	5.9990722607e-01
              511	4.2507513734e-04	3.9966764782e-01	5.9990727704e-01
              512	4.2484180463e-04	3.9966783026e-01	5.9990732794e-01
              513	4.2460883666e-04	3.9966801241e-01	5.9990737876e-01
              514	4.2437622672e-04	3.9966819428e-01	5.9990742950e-01
              515	4.2414398079e-04	3.9966837586e-01	5.9990748016e-01
              516	4.2391209596e-04	3.9966855716e-01	5.9990753074e-01
              517	4.2368056391e-04	3.9966873819e-01	5.9990758124e-01
              518	4.2344939234e-04	3.9966891894e-01	5.9990763167e-01
              519	4.2321857364e-04	3.9966909941e-01	5.9990768202e-01
              520	4.2298810983e-04	3.9966927960e-01	5.9990773229e-01
              521	4.2275800031e-04	3.9966945951e-01	5.9990778248e-01
              522	4.2252824489e-04	3.9966963915e-01	5.9990783260e-01
              523	4.2229883813e-04	3.9966981852e-01	5.9990788264e-01
              524	4.2206978190e-04	3.9966999761e-01	5.9990793261e-01
              525	4.2184107301e-04	3.9967017643e-01	5.9990798250e-01
              526	4.2161271428e-04	3.9967035498e-01	5.9990803231e-01
              527	4.2138470263e-04	3.9967053325e-01	5.9990808205e-01
              528	4.2115703150e-04	3.9967071126e-01	5.9990813171e-01
              529	4.2092970685e-04	3.9967088900e-01	5.9990818129e-01
              530	4.2070272562e-04	3.9967106647e-01	5.9990823081e-01
              531	4.2047608453e-04	3.9967124367e-01	5.9990828024e-01
              532	4.2024978520e-04	3.9967142061e-01	5.9990832961e-01
              533	4.2002382571e-04	3.9967159728e-01	5.9990837890e-01
              534	4.1979820255e-04	3.9967177369e-01	5.9990842811e-01
              535	4.1957292031e-04	3.9967194983e-01	5.9990847725e-01
              536	4.1934797185e-04	3.9967212571e-01	5.9990852632e-01
              537	4.1912335760e-04	3.9967230132e-01	5.9990857532e-01
              538	4.1889907891e-04	3.9967247668e-01	5.9990862424e-01
              539	4.1867513306e-04	3.9967265178e-01	5.9990867309e-01
              540	4.1845151806e-04	3.9967282661e-01	5.9990872187e-01
              541	4.1822823262e-04	3.9967300119e-01	5.9990877057e-01
              542	4.1800527877e-04	3.9967317551e-01	5.9990881921e-01
              543	4.1778265413e-04	3.9967334958e-01	5.9990886777e-01
              544	4.1756035779e-04	3.9967352338e-01	5.9990891626e-01
              545	4.1733838842e-04	3.9967369693e-01	5.9990896468e-01
              546	4.1711674343e-04	3.9967387023e-01	5.9990901302e-01
              547	4.1689542189e-04	3.9967404328e-01	5.9990906130e-01
              548	4.1667442482e-04	3.9967421607e-01	5.9990910951e-01
              549	4.1645374713e-04	3.9967438861e-01	5.9990915765e-01
              550	4.1623339229e-04	3.9967456090e-01	5.9990920571e-01
              551	4.1601335962e-04	3.9967473293e-01	5.9990925371e-01
              552	4.1579364434e-04	3.9967490472e-01	5.9990930164e-01
              553	4.1557424546e-04	3.9967507626e-01	5.9990934949e-01
              554	4.1535516696e-04	3.9967524755e-01	5.9990939728e-01
              555	4.1513640475e-04	3.9967541859e-01	5.9990944500e-01
              556	4.1491795489e-04	3.9967558939e-01	5.9990949265e-01
              557	4.1469981822e-04	3.9967575995e-01	5.9990954023e-01
              558	4.1448199746e-04	3.9967593025e-01	5.9990958775e-01
              559	4.1426449167e-04	3.9967610032e-01	5.9990963519e-01
              560	4.1404729345e-04	3.9967627014e-01	5.9990968257e-01
              561	4.1383040560e-04	3.9967643971e-01	5.9990972988e-01
              562	4.1361382886e-04	3.9967660905e-01	5.9990977712e-01
              563	4.1339756458e-04	3.9967677814e-01	5.9990982430e-01
              564	4.1318160187e-04	3.9967694699e-01	5.9990987141e-01
              565	4.1296595007e-04	3.9967711560e-01	5.9990991845e-01
              566	4.1275060336e-04	3.9967728398e-01	5.9990996542e-01
              567	4.1253555898e-04	3.9967745211e-01	5.9991001233e-01
              568	4.1232082327e-04	3.9967762001e-01	5.9991005917e-01
              569	4.1210638830e-04	3.9967778767e-01	5.9991010594e-01
              570	4.1189225595e-04	3.9967795509e-01	5.9991015265e-01
              571	4.1167842405e-04	3.9967812228e-01	5.9991019930e-01
              572	4.1146489228e-04	3.9967828923e-01	5.9991024588e-01
              573	4.1125165929e-04	3.9967845595e-01	5.9991029239e-01
              574	4.1103872752e-04	3.9967862244e-01	5.9991033884e-01
              575	4.1082609436e-04	3.9967878869e-01	5.9991038522e-01
              576	4.1061375433e-04	3.9967895471e-01	5.9991043154e-01
              577	4.1040171333e-04	3.9967912050e-01	5.9991047779e-01
              578	4.1018996498e-04	3.9967928606e-01	5.9991052398e-01
              579	4.0997850945e-04	3.9967945139e-01	5.9991057010e-01
              580	4.0976734906e-04	3.9967961649e-01	5.9991061616e-01
              581	4.0955648334e-04	3.9967978136e-01	5.9991066216e-01
              582	4.0934590901e-04	3.9967994600e-01	5.9991070809e-01
              583	4.0913562226e-04	3.9968011041e-01	5.9991075396e-01
              584	4.0892562596e-04	3.9968027460e-01	5.9991079977e-01
              585	4.0871592011e-04	3.9968043856e-01	5.9991084552e-01
              586	4.0850650338e-04	3.9968060230e-01	5.9991089120e-01
              587	4.0829736990e-04	3.9968076582e-01	5.9991093681e-01
              588	4.0808852388e-04	3.9968092911e-01	5.9991098237e-01
              589	4.0787996887e-04	3.9968109217e-01	5.9991102786e-01
              590	4.0767169681e-04	3.9968125501e-01	5.9991107329e-01
              591	4.0746370519e-04	3.9968141763e-01	5.9991111866e-01
              592	4.0725599774e-04	3.9968158003e-01	5.9991116397e-01
              593	4.0704857697e-04	3.9968174221e-01	5.9991120922e-01
              594	4.0684143573e-04	3.9968190416e-01	5.9991125440e-01
              595	4.0663457750e-04	3.9968206590e-01	5.9991129952e-01
              596	4.0642799542e-04	3.9968222742e-01	5.9991134459e-01
              597	4.0622168861e-04	3.9968238872e-01	5.9991138959e-01
              598	4.0601566377e-04	3.9968254981e-01	5.9991143453e-01
              599	4.0580991240e-04	3.9968271068e-01	5.9991147941e-01
              600	4.0560444227e-04	3.9968287133e-01	5.9991152423e-01
              601	4.0539924746e-04	3.9968303176e-01	5.9991156899e-01
              602	4.0519432768e-04	3.9968319198e-01	5.9991161369e-01
              603	4.0498968065e-04	3.9968335199e-01	5.9991165833e-01
              604	4.0478530833e-04	3.9968351178e-01	5.9991170291e-01
              605	4.0458120991e-04	3.9968367136e-01	5.9991174743e-01
              606	4.0437738361e-04	3.9968383073e-01	5.9991179189e-01
              607	4.0417382750e-04	3.9968398988e-01	5.9991183629e-01
              608	4.0397054315e-04	3.9968414882e-01	5.9991188064e-01
              609	4.0376752716e-04	3.9968430755e-01	5.9991192492e-01
              610	4.0356478173e-04	3.9968446607e-01	5.9991196914e-01
              611	4.0336230712e-04	3.9968462438e-01	5.9991201331e-01
              612	4.0316009806e-04	3.9968478248e-01	5.9991205742e-01
              613	4.0295815545e-04	3.9968494038e-01	5.9991210147e-01
              614	4.0275648018e-04	3.9968509806e-01	5.9991214546e-01
              615	4.0255507155e-04	3.9968525553e-01	5.9991218940e-01
              616	4.0235392838e-04	3.9968541280e-01	5.9991223327e-01
              617	4.0215304506e-04	3.9968556986e-01	5.9991227709e-01
              618	4.0195242596e-04	3.9968572672e-01	5.9991232085e-01
              619	4.0175207071e-04	3.9968588337e-01	5.9991236456e-01
              620	4.0155197518e-04	3.9968603982e-01	5.9991240820e-01
              621	4.0135214225e-04	3.9968619607e-01	5.9991245179e-01
              622	4.0115257084e-04	3.9968635210e-01	5.9991249533e-01
              623	4.0095325968e-04	3.9968650794e-01	5.9991253880e-01
              624	4.0075420571e-04	3.9968666357e-01	5.9991258222e-01
              625	4.0055541169e-04	3.9968681900e-01	5.9991262559e-01
              626	4.0035687143e-04	3.9968697424e-01	5.9991266889e-01
              627	4.0015858962e-04	3.9968712927e-01	5.9991271214e-01
              628	3.9996056739e-04	3.9968728409e-01	5.9991275534e-01
              629	3.9976279977e-04	3.9968743872e-01	5.9991279848e-01
              630	3.9956528564e-04	3.9968759315e-01	5.9991284156e-01
              631	3.9936802416e-04	3.9968774738e-01	5.9991288459e-01
              632	3.9917101737e-04	3.9968790142e-01	5.9991292757e-01
              633	3.9897426558e-04	3.9968805525e-01	5.9991297048e-01
              634	3.9877776521e-04	3.9968820889e-01	5.9991301335e-01
              635	3.9858151651e-04	3.9968836233e-01	5.9991305616e-01
              636	3.9838551600e-04	3.9968851557e-01	5.9991309891e-01
              637	3.9818976881e-04	3.9968866862e-01	5.9991314161e-01
              638	3.9799426965e-04	3.9968882148e-01	5.9991318425e-01
              639	3.9779902357e-04	3.9968897413e-01	5.9991322684e-01
              640	3.9760402240e-04	3.9968912660e-01	5.9991326938e-01
              641	3.9740926932e-04	3.9968927887e-01	5.9991331186e-01
              642	3.9721476223e-04	3.9968943095e-01	5.9991335429e-01
              643	3.9702050199e-04	3.9968958283e-01	5.9991339666e-01
              644	3.9682648950e-04	3.9968973453e-01	5.9991343898e-01
              645	3.9663272093e-04	3.9968988603e-01	5.9991348125e-01
              646	3.9643919397e-04	3.9969003734e-01	5.9991352347e-01
              647	3.9624590956e-04	3.9969018846e-01	5.9991356563e-01
              648	3.9605287494e-04	3.9969033939e-01	5.9991360773e-01
              649	3.9586008269e-04	3.9969049013e-01	5.9991364979e-01
              650	3.9566753068e-04	3.9969064068e-01	5.9991369179e-01
              651	3.9547521899e-04	3.9969079104e-01	5.9991373374e-01
              652	3.9528314968e-04	3.9969094121e-01	5.9991377564e-01
              653	3.9509132079e-04	3.9969109120e-01	5.9991381748e-01
