#time mass rho rad_par
8520 0.00283767172548842 3681.53649328593 0.00568785013030244
8530 0.00283727108529246 3680.80578730448 0.00568795877312972
8540 0.00283687096097192 3680.07610577333 0.00568806727192339
8550 0.00283647135149173 3679.34744646786 0.00568817562698051
8560 0.00283607225578669 3678.61980710991 0.00568828383860624
8570 0.00283567367282577 3677.89318548504 0.00568839190709642
8580 0.00283527560158749 3677.16757939755 0.00568849983274423
8590 0.00283487804104327 3676.44298664023 0.00568860761584471
8600 0.00283448099016107 3675.71940500092 0.00568871525669375
8610 0.00283408444793144 3674.99683230998 0.00568882275558107
8620 0.00283368841330426 3674.27526632502 0.00568893011280737
8630 0.00283329288523574 3673.55470481658 0.00568903732867154
8640 0.00283289786274287 3672.83514566726 0.00568914440345592
8650 0.00283250334479339 3672.11658667127 0.00568925133745619
8660 0.00283210933036359 3671.3990256398 0.00568935813096558
8670 0.00283171581846565 3670.68246045068 0.00568946478426757
8680 0.002831322808106 3669.9668889726 0.00568957129764713
8690 0.00283093029829878 3669.25230908963 0.00568967767138706
8700 0.00283053828804936 3668.53871867112 0.0056897839057725
8710 0.00283014677634438 3667.82611555369 0.00568989000109359
8720 0.00282975576220342 3667.11449763519 0.00568999595763148
8730 0.00282936524466823 3666.40386285511 0.00569010177566125
8740 0.00282897522273927 3665.6942090791 0.00569020745546911
8750 0.00282858569545214 3664.98553423804 0.00569031299733168
8760 0.00282819666183708 3664.27783625428 0.00569041840152699
8770 0.00282780812091664 3663.57111303747 0.00569052366833509
8780 0.00282742007172027 3662.86536251111 0.00569062879803408
8790 0.00282703251330389 3662.16058264812 0.00569073379089482
8800 0.00282664544470721 3661.45677139307 0.00569083864719255
8810 0.0028262588649546 3660.75392666398 0.00569094336720658
8820 0.00282587277307786 3660.05204639361 0.00569104795121413
8830 0.00282548716816199 3659.35112861269 0.00569115239947797
8840 0.00282510204926695 3658.6511713076 0.00569125671226758
8850 0.00282471741541681 3657.95217240073 0.00569136088986213
8860 0.00282433326569302 3657.25412992002 0.00569146493252516
8870 0.00282394959915779 3656.5570418596 0.00569156884052538
8880 0.00282356641488494 3655.8609062359 0.0056916726141283
8890 0.0028231837119226 3655.16572101991 0.0056917762536063
8900 0.00282280148935625 3654.47148425165 0.00569187975922163
8910 0.00282241974625614 3653.77819394466 0.0056919831312406
8920 0.00282203848169814 3653.0858481239 0.0056920863699279
8930 0.00282165769474678 3652.3944447949 0.00569218947555128
8940 0.00282127738449506 3651.70398201606 0.00569229244837071
8950 0.00282089755000142 3651.01445778422 0.00569239528865546
8960 0.00282051819038057 3650.32587019958 0.00569249799665949
8970 0.0028201393047164 3649.63821730746 0.00569260057264508
8980 0.00281976089212823 3648.95149721869 0.00569270301686486
8990 0.00281938295171863 3648.26570801483 0.00569280532957592
