#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
              417	6.8982747635e-03	3.7166101425e-01	6.2144071098e-01
              418	6.8980479353e-03	3.7166118971e-01	6.2144076236e-01
              419	6.8978215675e-03	3.7166136480e-01	6.2144081363e-01
              420	6.8975956596e-03	3.7166153954e-01	6.2144086480e-01
              421	6.8973702062e-03	3.7166171393e-01	6.2144091586e-01
              422	6.8971452043e-03	3.7166188797e-01	6.2144096682e-01
              423	6.8969206582e-03	3.7166206166e-01	6.2144101768e-01
              424	6.8966965595e-03	3.7166223500e-01	6.2144106844e-01
              425	6.8964729055e-03	3.7166240800e-01	6.2144111910e-01
              426	6.8962496973e-03	3.7166258065e-01	6.2144116965e-01
              427	6.8960269337e-03	3.7166275296e-01	6.2144122011e-01
              428	6.8958046113e-03	3.7166292493e-01	6.2144127046e-01
              429	6.8955827248e-03	3.7166309656e-01	6.2144132072e-01
              430	6.8953612781e-03	3.7166326785e-01	6.2144137087e-01
              431	6.8951402610e-03	3.7166343881e-01	6.2144142093e-01
              432	6.8949196772e-03	3.7166360943e-01	6.2144147089e-01
              433	6.8946995268e-03	3.7166377972e-01	6.2144152076e-01
              434	6.8944798056e-03	3.7166394967e-01	6.2144157052e-01
              435	6.8942605103e-03	3.7166411930e-01	6.2144162019e-01
              436	6.8940416397e-03	3.7166428860e-01	6.2144166977e-01
              437	6.8938231921e-03	3.7166445757e-01	6.2144171924e-01
              438	6.8936051654e-03	3.7166462621e-01	6.2144176862e-01
              439	6.8933875591e-03	3.7166479453e-01	6.2144181791e-01
              440	6.8931703700e-03	3.7166496253e-01	6.2144186710e-01
              441	6.8929535947e-03	3.7166513020e-01	6.2144191620e-01
              442	6.8927372345e-03	3.7166529756e-01	6.2144196521e-01
              443	6.8925212832e-03	3.7166546460e-01	6.2144201412e-01
              444	6.8923057438e-03	3.7166563132e-01	6.2144206294e-01
              445	6.8920906106e-03	3.7166579773e-01	6.2144211166e-01
              446	6.8918758808e-03	3.7166596382e-01	6.2144216030e-01
              447	6.8916615564e-03	3.7166612960e-01	6.2144220884e-01
              448	6.8914476332e-03	3.7166629507e-01	6.2144225729e-01
              449	6.8912341105e-03	3.7166646023e-01	6.2144230566e-01
              450	6.8910209882e-03	3.7166662508e-01	6.2144235393e-01
              451	6.8908082606e-03	3.7166678963e-01	6.2144240211e-01
              452	6.8905959277e-03	3.7166695387e-01	6.2144245020e-01
              453	6.8903839883e-03	3.7166711781e-01	6.2144249821e-01
              454	6.8901724405e-03	3.7166728144e-01	6.2144254612e-01
              455	6.8899612815e-03	3.7166744477e-01	6.2144259395e-01
              456	6.8897505127e-03	3.7166760780e-01	6.2144264168e-01
              457	6.8895401310e-03	3.7166777053e-01	6.2144268933e-01
              458	6.8893301362e-03	3.7166793297e-01	6.2144273690e-01
              459	6.8891205233e-03	3.7166809510e-01	6.2144278437e-01
              460	6.8889112893e-03	3.7166825695e-01	6.2144283176e-01
              461	6.8887024380e-03	3.7166841849e-01	6.2144287907e-01
              462	6.8884939634e-03	3.7166857975e-01	6.2144292629e-01
              463	6.8882858661e-03	3.7166874071e-01	6.2144297342e-01
              464	6.8880781445e-03	3.7166890139e-01	6.2144302047e-01
              465	6.8878707970e-03	3.7166906177e-01	6.2144306743e-01
              466	6.8876638184e-03	3.7166922187e-01	6.2144311431e-01
              467	6.8874572071e-03	3.7166938169e-01	6.2144316111e-01
              468	6.8872509677e-03	3.7166954121e-01	6.2144320782e-01
              469	6.8870450971e-03	3.7166970045e-01	6.2144325445e-01
              470	6.8868395909e-03	3.7166985941e-01	6.2144330099e-01
              471	6.8866344492e-03	3.7167001809e-01	6.2144334746e-01
              472	6.8864296677e-03	3.7167017649e-01	6.2144339384e-01
              473	6.8862252480e-03	3.7167033461e-01	6.2144344014e-01
              474	6.8860211889e-03	3.7167049245e-01	6.2144348636e-01
              475	6.8858174873e-03	3.7167065002e-01	6.2144353250e-01
              476	6.8856141389e-03	3.7167080731e-01	6.2144357855e-01
              477	6.8854111472e-03	3.7167096432e-01	6.2144362453e-01
              478	6.8852085117e-03	3.7167112106e-01	6.2144367043e-01
              479	6.8850062262e-03	3.7167127753e-01	6.2144371624e-01
              480	6.8848042908e-03	3.7167143373e-01	6.2144376198e-01
              481	6.8846027061e-03	3.7167158966e-01	6.2144380764e-01
              482	6.8844014666e-03	3.7167174532e-01	6.2144385322e-01
              483	6.8842005761e-03	3.7167190071e-01	6.2144389872e-01
              484	6.8840000319e-03	3.7167205583e-01	6.2144394414e-01
              485	6.8837998335e-03	3.7167221068e-01	6.2144398948e-01
              486	6.8835999732e-03	3.7167236528e-01	6.2144403475e-01
              487	6.8834004535e-03	3.7167251960e-01	6.2144407994e-01
              488	6.8832012745e-03	3.7167267367e-01	6.2144412505e-01
              489	6.8830024363e-03	3.7167282747e-01	6.2144417009e-01
              490	6.8828039333e-03	3.7167298102e-01	6.2144421505e-01
              491	6.8826057642e-03	3.7167313430e-01	6.2144425994e-01
              492	6.8824079260e-03	3.7167328733e-01	6.2144430474e-01
              493	6.8822104232e-03	3.7167344010e-01	6.2144434948e-01
              494	6.8820132529e-03	3.7167359261e-01	6.2144439414e-01
              495	6.8818164135e-03	3.7167374487e-01	6.2144443872e-01
              496	6.8816199030e-03	3.7167389687e-01	6.2144448323e-01
              497	6.8814237193e-03	3.7167404862e-01	6.2144452766e-01
              498	6.8812278623e-03	3.7167420011e-01	6.2144457202e-01
              499	6.8810323297e-03	3.7167435136e-01	6.2144461631e-01
              500	6.8808371219e-03	3.7167450235e-01	6.2144466052e-01
              501	6.8806422359e-03	3.7167465310e-01	6.2144470466e-01
              502	6.8804476717e-03	3.7167480360e-01	6.2144474873e-01
              503	6.8802534255e-03	3.7167495385e-01	6.2144479273e-01
              504	6.8800594987e-03	3.7167510385e-01	6.2144483665e-01
              505	6.8798658888e-03	3.7167525361e-01	6.2144488050e-01
              506	6.8796725929e-03	3.7167540312e-01	6.2144492428e-01
              507	6.8794796141e-03	3.7167555239e-01	6.2144496799e-01
              508	6.8792869502e-03	3.7167570142e-01	6.2144501163e-01
              509	6.8790946013e-03	3.7167585020e-01	6.2144505520e-01
              510	6.8789025629e-03	3.7167599874e-01	6.2144509869e-01
              511	6.8787108346e-03	3.7167614705e-01	6.2144514212e-01
              512	6.8785194152e-03	3.7167629511e-01	6.2144518547e-01
              513	6.8783283023e-03	3.7167644294e-01	6.2144522876e-01
              514	6.8781374964e-03	3.7167659053e-01	6.2144527198e-01
              515	6.8779469959e-03	3.7167673788e-01	6.2144531512e-01
              516	6.8777568036e-03	3.7167688500e-01	6.2144535820e-01
              517	6.8775669133e-03	3.7167703188e-01	6.2144540121e-01
              518	6.8773773261e-03	3.7167717852e-01	6.2144544415e-01
              519	6.8771880396e-03	3.7167732494e-01	6.2144548702e-01
              520	6.8769990528e-03	3.7167747112e-01	6.2144552983e-01
              521	6.8768103670e-03	3.7167761707e-01	6.2144557256e-01
              522	6.8766219785e-03	3.7167776279e-01	6.2144561523e-01
              523	6.8764338858e-03	3.7167790828e-01	6.2144565784e-01
              524	6.8762460879e-03	3.7167805354e-01	6.2144570037e-01
              525	6.8760585863e-03	3.7167819857e-01	6.2144574284e-01
              526	6.8758713769e-03	3.7167834338e-01	6.2144578524e-01
              527	6.8756844600e-03	3.7167848796e-01	6.2144582758e-01
              528	6.8754978352e-03	3.7167863232e-01	6.2144586985e-01
              529	6.8753115013e-03	3.7167877645e-01	6.2144591205e-01
              530	6.8751254557e-03	3.7167892036e-01	6.2144595419e-01
              531	6.8749396991e-03	3.7167906404e-01	6.2144599626e-01
              532	6.8747542292e-03	3.7167920750e-01	6.2144603827e-01
              533	6.8745690465e-03	3.7167935074e-01	6.2144608021e-01
              534	6.8743841476e-03	3.7167949376e-01	6.2144612209e-01
              535	6.8741995341e-03	3.7167963656e-01	6.2144616391e-01
              536	6.8740152050e-03	3.7167977914e-01	6.2144620565e-01
              537	6.8738311576e-03	3.7167992150e-01	6.2144624734e-01
              538	6.8736473926e-03	3.7168006364e-01	6.2144628896e-01
              539	6.8734639072e-03	3.7168020557e-01	6.2144633052e-01
              540	6.8732807003e-03	3.7168034728e-01	6.2144637202e-01
              541	6.8730977703e-03	3.7168048878e-01	6.2144641345e-01
              542	6.8729151179e-03	3.7168063006e-01	6.2144645482e-01
              543	6.8727327438e-03	3.7168077113e-01	6.2144649613e-01
              544	6.8725506443e-03	3.7168091198e-01	6.2144653737e-01
              545	6.8723688191e-03	3.7168105263e-01	6.2144657855e-01
              546	6.8721872666e-03	3.7168119306e-01	6.2144661967e-01
              547	6.8720059872e-03	3.7168133328e-01	6.2144666073e-01
              548	6.8718249784e-03	3.7168147329e-01	6.2144670173e-01
              549	6.8716442394e-03	3.7168161309e-01	6.2144674267e-01
              550	6.8714637710e-03	3.7168175269e-01	6.2144678354e-01
              551	6.8712835723e-03	3.7168189207e-01	6.2144682436e-01
              552	6.8711036416e-03	3.7168203125e-01	6.2144686511e-01
              553	6.8709239814e-03	3.7168217022e-01	6.2144690580e-01
              554	6.8707445864e-03	3.7168230898e-01	6.2144694643e-01
              555	6.8705654540e-03	3.7168244754e-01	6.2144698701e-01
              556	6.8703865859e-03	3.7168258589e-01	6.2144702752e-01
              557	6.8702079821e-03	3.7168272405e-01	6.2144706797e-01
              558	6.8700296402e-03	3.7168286199e-01	6.2144710837e-01
              559	6.8698515592e-03	3.7168299974e-01	6.2144714870e-01
              560	6.8696737410e-03	3.7168313728e-01	6.2144718898e-01
              561	6.8694961832e-03	3.7168327463e-01	6.2144722919e-01
              562	6.8693188821e-03	3.7168341177e-01	6.2144726935e-01
              563	6.8691418381e-03	3.7168354871e-01	6.2144730945e-01
              564	6.8689650518e-03	3.7168368546e-01	6.2144734949e-01
              565	6.8687885200e-03	3.7168382201e-01	6.2144738947e-01
              566	6.8686122456e-03	3.7168395836e-01	6.2144742940e-01
              567	6.8684362251e-03	3.7168409451e-01	6.2144746927e-01
              568	6.8682604596e-03	3.7168423046e-01	6.2144750908e-01
              569	6.8680849470e-03	3.7168436622e-01	6.2144754883e-01
              570	6.8679096883e-03	3.7168450179e-01	6.2144758852e-01
              571	6.8677346779e-03	3.7168463716e-01	6.2144762816e-01
              572	6.8675599204e-03	3.7168477233e-01	6.2144766775e-01
              573	6.8673854127e-03	3.7168490732e-01	6.2144770727e-01
              574	6.8672111544e-03	3.7168504211e-01	6.2144774674e-01
              575	6.8670371446e-03	3.7168517670e-01	6.2144778615e-01
              576	6.8668633801e-03	3.7168531111e-01	6.2144782551e-01
              577	6.8666898630e-03	3.7168544533e-01	6.2144786481e-01
              578	6.8665165920e-03	3.7168557935e-01	6.2144790405e-01
              579	6.8663435655e-03	3.7168571319e-01	6.2144794324e-01
              580	6.8661707834e-03	3.7168584684e-01	6.2144798238e-01
              581	6.8659982466e-03	3.7168598030e-01	6.2144802146e-01
              582	6.8658259498e-03	3.7168611357e-01	6.2144806048e-01
              583	6.8656538936e-03	3.7168624666e-01	6.2144809945e-01
              584	6.8654820806e-03	3.7168637955e-01	6.2144813837e-01
              585	6.8653105051e-03	3.7168651227e-01	6.2144817723e-01
              586	6.8651391711e-03	3.7168664480e-01	6.2144821603e-01
              587	6.8649680755e-03	3.7168677714e-01	6.2144825479e-01
              588	6.8647972173e-03	3.7168690930e-01	6.2144829348e-01
              589	6.8646265959e-03	3.7168704128e-01	6.2144833213e-01
              590	6.8644562113e-03	3.7168717307e-01	6.2144837072e-01
              591	6.8642860626e-03	3.7168730468e-01	6.2144840926e-01
              592	6.8641161524e-03	3.7168743611e-01	6.2144844774e-01
              593	6.8639464758e-03	3.7168756735e-01	6.2144848617e-01
              594	6.8637770325e-03	3.7168769842e-01	6.2144852455e-01
              595	6.8636078222e-03	3.7168782930e-01	6.2144856288e-01
              596	6.8634388423e-03	3.7168796001e-01	6.2144860115e-01
              597	6.8632700925e-03	3.7168809054e-01	6.2144863937e-01
              598	6.8631015717e-03	3.7168822089e-01	6.2144867754e-01
              599	6.8629332840e-03	3.7168835106e-01	6.2144871566e-01
              600	6.8627652235e-03	3.7168848106e-01	6.2144875372e-01
              601	6.8625973937e-03	3.7168861087e-01	6.2144879173e-01
              602	6.8624297923e-03	3.7168874051e-01	6.2144882969e-01
              603	6.8622624201e-03	3.7168886998e-01	6.2144886760e-01
              604	6.8620952720e-03	3.7168899927e-01	6.2144890546e-01
              605	6.8619283523e-03	3.7168912838e-01	6.2144894327e-01
              606	6.8617616585e-03	3.7168925732e-01	6.2144898102e-01
              607	6.8615951856e-03	3.7168938609e-01	6.2144901873e-01
              608	6.8614289365e-03	3.7168951468e-01	6.2144905638e-01
              609	6.8612629115e-03	3.7168964310e-01	6.2144909399e-01
              610	6.8610971101e-03	3.7168977135e-01	6.2144913154e-01
              611	6.8609315288e-03	3.7168989943e-01	6.2144916904e-01
              612	6.8607661709e-03	3.7169002733e-01	6.2144920650e-01
              613	6.8606010350e-03	3.7169015507e-01	6.2144924390e-01
              614	6.8604361146e-03	3.7169028263e-01	6.2144928125e-01
              615	6.8602714165e-03	3.7169041003e-01	6.2144931856e-01
              616	6.8601069366e-03	3.7169053725e-01	6.2144935581e-01
              617	6.8599426742e-03	3.7169066431e-01	6.2144939301e-01
              618	6.8597786285e-03	3.7169079120e-01	6.2144943017e-01
              619	6.8596148008e-03	3.7169091792e-01	6.2144946728e-01
              620	6.8594511867e-03	3.7169104448e-01	6.2144950433e-01
              621	6.8592877904e-03	3.7169117087e-01	6.2144954134e-01
              622	6.8591246074e-03	3.7169129709e-01	6.2144957830e-01
              623	6.8589616397e-03	3.7169142315e-01	6.2144961521e-01
              624	6.8587988823e-03	3.7169154904e-01	6.2144965208e-01
              625	6.8586363377e-03	3.7169167477e-01	6.2144968889e-01
              626	6.8584740072e-03	3.7169180033e-01	6.2144972566e-01
              627	6.8583118885e-03	3.7169192573e-01	6.2144976238e-01
              628	6.8581499789e-03	3.7169205097e-01	6.2144979905e-01
              629	6.8579882789e-03	3.7169217605e-01	6.2144983568e-01
              630	6.8578267904e-03	3.7169230096e-01	6.2144987225e-01
              631	6.8576655114e-03	3.7169242571e-01	6.2144990878e-01
              632	6.8575044394e-03	3.7169255030e-01	6.2144994526e-01
              633	6.8573435756e-03	3.7169267473e-01	6.2144998170e-01
              634	6.8571829204e-03	3.7169279899e-01	6.2145001809e-01
              635	6.8570224727e-03	3.7169292310e-01	6.2145005443e-01
              636	6.8568622298e-03	3.7169304705e-01	6.2145009072e-01
              637	6.8567021913e-03	3.7169317084e-01	6.2145012697e-01
              638	6.8565423590e-03	3.7169329447e-01	6.2145016317e-01
              639	6.8563827346e-03	3.7169341794e-01	6.2145019932e-01
              640	6.8562233109e-03	3.7169354126e-01	6.2145023543e-01
              641	6.8560640915e-03	3.7169366441e-01	6.2145027149e-01
              642	6.8559050742e-03	3.7169378741e-01	6.2145030751e-01
              643	6.8557462584e-03	3.7169391026e-01	6.2145034348e-01
              644	6.8555876459e-03	3.7169403295e-01	6.2145037941e-01
              645	6.8554292341e-03	3.7169415548e-01	6.2145041529e-01
              646	6.8552710220e-03	3.7169427786e-01	6.2145045112e-01
              647	6.8551130126e-03	3.7169440008e-01	6.2145048691e-01
              648	6.8549552013e-03	3.7169452215e-01	6.2145052265e-01
              649	6.8547975900e-03	3.7169464406e-01	6.2145055835e-01
              650	6.8546401728e-03	3.7169476582e-01	6.2145059401e-01
              651	6.8544829557e-03	3.7169488743e-01	6.2145062961e-01
              652	6.8543259364e-03	3.7169500889e-01	6.2145066518e-01
              653	6.8541691114e-03	3.7169513019e-01	6.2145070070e-01
