#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             2450	1.0124915130e-01	1.0124935408e-01
             2451	1.0124914805e-01	1.0124935084e-01
             2452	1.0124914480e-01	1.0124934759e-01
             2453	1.0124914156e-01	1.0124934435e-01
             2454	1.0124913834e-01	1.0124934113e-01
             2455	1.0124913499e-01	1.0124933778e-01
             2456	1.0124913176e-01	1.0124933456e-01
             2457	1.0124912854e-01	1.0124933134e-01
             2458	1.0124912521e-01	1.0124932801e-01
             2459	1.0124912212e-01	1.0124932492e-01
             2460	1.0124911892e-01	1.0124932173e-01
             2461	1.0124911565e-01	1.0124931846e-01
             2462	1.0124911238e-01	1.0124931519e-01
             2463	1.0124910918e-01	1.0124931199e-01
             2464	1.0124910589e-01	1.0124930871e-01
             2465	1.0124910275e-01	1.0124930556e-01
             2466	1.0124909968e-01	1.0124930250e-01
             2467	1.0124909638e-01	1.0124929920e-01
             2468	1.0124909319e-01	1.0124929601e-01
             2469	1.0124908998e-01	1.0124929280e-01
             2470	1.0124908682e-01	1.0124928965e-01
             2471	1.0124908365e-01	1.0124928648e-01
             2472	1.0124908054e-01	1.0124928337e-01
             2473	1.0124907743e-01	1.0124928026e-01
             2474	1.0124907423e-01	1.0124927707e-01
             2475	1.0124907111e-01	1.0124927395e-01
             2476	1.0124906782e-01	1.0124927066e-01
             2477	1.0124906470e-01	1.0124926754e-01
             2478	1.0124906161e-01	1.0124926446e-01
             2479	1.0124905843e-01	1.0124926127e-01
             2480	1.0124905514e-01	1.0124925798e-01
             2481	1.0124905203e-01	1.0124925488e-01
             2482	1.0124904896e-01	1.0124925181e-01
             2483	1.0124904584e-01	1.0124924870e-01
             2484	1.0124904271e-01	1.0124924557e-01
             2485	1.0124903969e-01	1.0124924255e-01
             2486	1.0124903659e-01	1.0124923945e-01
             2487	1.0124903347e-01	1.0124923633e-01
             2488	1.0124903028e-01	1.0124923314e-01
             2489	1.0124902727e-01	1.0124923013e-01
             2490	1.0124902393e-01	1.0124922679e-01
             2491	1.0124902081e-01	1.0124922368e-01
             2492	1.0124901770e-01	1.0124922057e-01
             2493	1.0124901457e-01	1.0124921745e-01
             2494	1.0124901138e-01	1.0124921426e-01
             2495	1.0124900820e-01	1.0124921107e-01
             2496	1.0124900508e-01	1.0124920796e-01
             2497	1.0124900185e-01	1.0124920473e-01
             2498	1.0124899872e-01	1.0124920161e-01
             2499	1.0124899553e-01	1.0124919842e-01
             2500	1.0124899248e-01	1.0124919537e-01
             2501	1.0124898947e-01	1.0124919236e-01
             2502	1.0124898643e-01	1.0124918933e-01
             2503	1.0124898333e-01	1.0124918623e-01
             2504	1.0124898021e-01	1.0124918311e-01
             2505	1.0124897704e-01	1.0124917994e-01
             2506	1.0124897405e-01	1.0124917696e-01
             2507	1.0124897089e-01	1.0124917380e-01
             2508	1.0124896788e-01	1.0124917079e-01
             2509	1.0124896490e-01	1.0124916780e-01
             2510	1.0124896163e-01	1.0124916454e-01
             2511	1.0124895844e-01	1.0124916135e-01
             2512	1.0124895538e-01	1.0124915830e-01
             2513	1.0124895232e-01	1.0124915524e-01
             2514	1.0124894924e-01	1.0124915216e-01
             2515	1.0124894614e-01	1.0124914907e-01
             2516	1.0124894306e-01	1.0124914598e-01
             2517	1.0124893989e-01	1.0124914282e-01
             2518	1.0124893682e-01	1.0124913975e-01
             2519	1.0124893371e-01	1.0124913664e-01
             2520	1.0124893075e-01	1.0124913368e-01
             2521	1.0124892769e-01	1.0124913062e-01
             2522	1.0124892451e-01	1.0124912744e-01
             2523	1.0124892140e-01	1.0124912434e-01
             2524	1.0124891826e-01	1.0124912120e-01
             2525	1.0124891515e-01	1.0124911809e-01
             2526	1.0124891204e-01	1.0124911499e-01
             2527	1.0124890896e-01	1.0124911190e-01
             2528	1.0124890587e-01	1.0124910882e-01
             2529	1.0124890275e-01	1.0124910570e-01
             2530	1.0124889965e-01	1.0124910261e-01
             2531	1.0124889655e-01	1.0124909950e-01
             2532	1.0124889334e-01	1.0124909630e-01
             2533	1.0124889037e-01	1.0124909333e-01
             2534	1.0124888727e-01	1.0124909023e-01
             2535	1.0124888426e-01	1.0124908722e-01
             2536	1.0124888124e-01	1.0124908421e-01
             2537	1.0124887819e-01	1.0124908116e-01
             2538	1.0124887508e-01	1.0124907805e-01
             2539	1.0124887208e-01	1.0124907505e-01
             2540	1.0124886901e-01	1.0124907199e-01
             2541	1.0124886590e-01	1.0124906888e-01
             2542	1.0124886293e-01	1.0124906591e-01
             2543	1.0124885981e-01	1.0124906279e-01
             2544	1.0124885681e-01	1.0124905980e-01
             2545	1.0124885372e-01	1.0124905670e-01
             2546	1.0124885068e-01	1.0124905366e-01
             2547	1.0124884755e-01	1.0124905054e-01
             2548	1.0124884451e-01	1.0124904750e-01
             2549	1.0124884137e-01	1.0124904437e-01
             2550	1.0124883842e-01	1.0124904141e-01
             2551	1.0124883533e-01	1.0124903833e-01
             2552	1.0124883229e-01	1.0124903529e-01
             2553	1.0124882931e-01	1.0124903231e-01
             2554	1.0124882619e-01	1.0124902920e-01
             2555	1.0124882314e-01	1.0124902615e-01
             2556	1.0124882015e-01	1.0124902316e-01
             2557	1.0124881707e-01	1.0124902008e-01
             2558	1.0124881406e-01	1.0124901707e-01
             2559	1.0124881091e-01	1.0124901393e-01
             2560	1.0124880787e-01	1.0124901089e-01
             2561	1.0124880484e-01	1.0124900786e-01
             2562	1.0124880185e-01	1.0124900487e-01
             2563	1.0124879868e-01	1.0124900170e-01
             2564	1.0124879559e-01	1.0124899861e-01
             2565	1.0124879259e-01	1.0124899562e-01
             2566	1.0124878961e-01	1.0124899264e-01
             2567	1.0124878661e-01	1.0124898964e-01
             2568	1.0124878353e-01	1.0124898656e-01
             2569	1.0124878048e-01	1.0124898352e-01
             2570	1.0124877746e-01	1.0124898050e-01
             2571	1.0124877443e-01	1.0124897747e-01
             2572	1.0124877149e-01	1.0124897453e-01
             2573	1.0124876851e-01	1.0124897155e-01
             2574	1.0124876552e-01	1.0124896856e-01
             2575	1.0124876246e-01	1.0124896551e-01
             2576	1.0124875956e-01	1.0124896261e-01
             2577	1.0124875652e-01	1.0124895957e-01
             2578	1.0124875361e-01	1.0124895666e-01
             2579	1.0124875062e-01	1.0124895367e-01
             2580	1.0124874765e-01	1.0124895071e-01
             2581	1.0124874459e-01	1.0124894765e-01
             2582	1.0124874165e-01	1.0124894472e-01
             2583	1.0124873853e-01	1.0124894160e-01
             2584	1.0124873551e-01	1.0124893857e-01
             2585	1.0124873251e-01	1.0124893558e-01
             2586	1.0124872953e-01	1.0124893260e-01
             2587	1.0124872658e-01	1.0124892965e-01
             2588	1.0124872365e-01	1.0124892672e-01
             2589	1.0124872063e-01	1.0124892371e-01
             2590	1.0124871751e-01	1.0124892059e-01
             2591	1.0124871447e-01	1.0124891756e-01
             2592	1.0124871140e-01	1.0124891448e-01
             2593	1.0124870833e-01	1.0124891141e-01
             2594	1.0124870541e-01	1.0124890849e-01
             2595	1.0124870235e-01	1.0124890544e-01
             2596	1.0124869929e-01	1.0124890238e-01
             2597	1.0124869633e-01	1.0124889942e-01
             2598	1.0124869319e-01	1.0124889629e-01
             2599	1.0124869037e-01	1.0124889347e-01
             2600	1.0124868748e-01	1.0124889058e-01
             2601	1.0124868453e-01	1.0124888763e-01
             2602	1.0124868151e-01	1.0124888462e-01
             2603	1.0124867857e-01	1.0124888168e-01
             2604	1.0124867567e-01	1.0124887878e-01
             2605	1.0124867269e-01	1.0124887580e-01
             2606	1.0124866968e-01	1.0124887279e-01
             2607	1.0124866668e-01	1.0124886980e-01
             2608	1.0124866376e-01	1.0124886688e-01
             2609	1.0124866074e-01	1.0124886386e-01
             2610	1.0124865789e-01	1.0124886101e-01
             2611	1.0124865501e-01	1.0124885814e-01
             2612	1.0124865213e-01	1.0124885526e-01
             2613	1.0124864905e-01	1.0124885218e-01
             2614	1.0124864618e-01	1.0124884931e-01
             2615	1.0124864325e-01	1.0124884638e-01
             2616	1.0124864036e-01	1.0124884350e-01
             2617	1.0124863749e-01	1.0124884063e-01
             2618	1.0124863456e-01	1.0124883770e-01
             2619	1.0124863162e-01	1.0124883476e-01
             2620	1.0124862866e-01	1.0124883180e-01
             2621	1.0124862567e-01	1.0124882881e-01
             2622	1.0124862265e-01	1.0124882580e-01
             2623	1.0124861972e-01	1.0124882287e-01
             2624	1.0124861663e-01	1.0124881978e-01
             2625	1.0124861369e-01	1.0124881685e-01
             2626	1.0124861083e-01	1.0124881399e-01
             2627	1.0124860798e-01	1.0124881113e-01
             2628	1.0124860503e-01	1.0124880819e-01
             2629	1.0124860221e-01	1.0124880537e-01
             2630	1.0124859921e-01	1.0124880238e-01
             2631	1.0124859624e-01	1.0124879940e-01
             2632	1.0124859321e-01	1.0124879638e-01
             2633	1.0124859031e-01	1.0124879348e-01
             2634	1.0124858727e-01	1.0124879044e-01
             2635	1.0124858426e-01	1.0124878743e-01
             2636	1.0124858134e-01	1.0124878451e-01
             2637	1.0124857847e-01	1.0124878165e-01
             2638	1.0124857554e-01	1.0124877873e-01
             2639	1.0124857265e-01	1.0124877583e-01
             2640	1.0124856984e-01	1.0124877303e-01
             2641	1.0124856694e-01	1.0124877013e-01
             2642	1.0124856412e-01	1.0124876731e-01
             2643	1.0124856118e-01	1.0124876438e-01
             2644	1.0124855822e-01	1.0124876142e-01
             2645	1.0124855517e-01	1.0124875836e-01
             2646	1.0124855225e-01	1.0124875545e-01
             2647	1.0124854927e-01	1.0124875247e-01
             2648	1.0124854631e-01	1.0124874951e-01
             2649	1.0124854351e-01	1.0124874671e-01
             2650	1.0124854059e-01	1.0124874380e-01
             2651	1.0124853756e-01	1.0124874076e-01
             2652	1.0124853461e-01	1.0124873782e-01
             2653	1.0124853158e-01	1.0124873479e-01
             2654	1.0124852874e-01	1.0124873196e-01
             2655	1.0124852598e-01	1.0124872920e-01
             2656	1.0124852306e-01	1.0124872628e-01
             2657	1.0124852009e-01	1.0124872331e-01
             2658	1.0124851714e-01	1.0124872037e-01
             2659	1.0124851428e-01	1.0124871750e-01
             2660	1.0124851140e-01	1.0124871463e-01
             2661	1.0124850839e-01	1.0124871162e-01
             2662	1.0124850543e-01	1.0124870866e-01
             2663	1.0124850251e-01	1.0124870574e-01
             2664	1.0124849960e-01	1.0124870284e-01
             2665	1.0124849668e-01	1.0124869992e-01
             2666	1.0124849365e-01	1.0124869689e-01
             2667	1.0124849065e-01	1.0124869389e-01
             2668	1.0124848776e-01	1.0124869101e-01
             2669	1.0124848490e-01	1.0124868815e-01
             2670	1.0124848210e-01	1.0124868534e-01
             2671	1.0124847917e-01	1.0124868242e-01
             2672	1.0124847644e-01	1.0124867969e-01
             2673	1.0124847366e-01	1.0124867692e-01
             2674	1.0124847096e-01	1.0124867422e-01
             2675	1.0124846818e-01	1.0124867144e-01
             2676	1.0124846531e-01	1.0124866857e-01
             2677	1.0124846245e-01	1.0124866571e-01
             2678	1.0124845961e-01	1.0124866287e-01
             2679	1.0124845670e-01	1.0124865997e-01
             2680	1.0124845377e-01	1.0124865704e-01
             2681	1.0124845084e-01	1.0124865411e-01
             2682	1.0124844807e-01	1.0124865135e-01
             2683	1.0124844519e-01	1.0124864846e-01
             2684	1.0124844233e-01	1.0124864560e-01
             2685	1.0124843952e-01	1.0124864280e-01
             2686	1.0124843680e-01	1.0124864008e-01
             2687	1.0124843393e-01	1.0124863722e-01
             2688	1.0124843106e-01	1.0124863434e-01
             2689	1.0124842824e-01	1.0124863153e-01
             2690	1.0124842532e-01	1.0124862861e-01
             2691	1.0124842243e-01	1.0124862572e-01
             2692	1.0124841960e-01	1.0124862290e-01
             2693	1.0124841682e-01	1.0124862012e-01
             2694	1.0124841397e-01	1.0124861727e-01
             2695	1.0124841110e-01	1.0124861440e-01
             2696	1.0124840822e-01	1.0124861152e-01
             2697	1.0124840535e-01	1.0124860865e-01
             2698	1.0124840254e-01	1.0124860585e-01
             2699	1.0124839970e-01	1.0124860301e-01
             2700	1.0124839695e-01	1.0124860026e-01
             2701	1.0124839402e-01	1.0124859733e-01
             2702	1.0124839114e-01	1.0124859446e-01
             2703	1.0124838822e-01	1.0124859154e-01
             2704	1.0124838527e-01	1.0124858859e-01
             2705	1.0124838232e-01	1.0124858564e-01
             2706	1.0124837944e-01	1.0124858276e-01
             2707	1.0124837663e-01	1.0124857996e-01
             2708	1.0124837373e-01	1.0124857706e-01
             2709	1.0124837086e-01	1.0124857419e-01
             2710	1.0124836808e-01	1.0124857141e-01
             2711	1.0124836531e-01	1.0124856865e-01
             2712	1.0124836255e-01	1.0124856589e-01
             2713	1.0124835971e-01	1.0124856304e-01
             2714	1.0124835680e-01	1.0124856014e-01
             2715	1.0124835396e-01	1.0124855730e-01
             2716	1.0124835104e-01	1.0124855438e-01
             2717	1.0124834820e-01	1.0124855155e-01
             2718	1.0124834535e-01	1.0124854870e-01
             2719	1.0124834265e-01	1.0124854600e-01
             2720	1.0124833984e-01	1.0124854319e-01
             2721	1.0124833714e-01	1.0124854050e-01
             2722	1.0124833436e-01	1.0124853771e-01
             2723	1.0124833143e-01	1.0124853479e-01
             2724	1.0124832861e-01	1.0124853197e-01
             2725	1.0124832577e-01	1.0124852914e-01
             2726	1.0124832297e-01	1.0124852634e-01
             2727	1.0124832011e-01	1.0124852348e-01
             2728	1.0124831739e-01	1.0124852076e-01
             2729	1.0124831452e-01	1.0124851789e-01
             2730	1.0124831173e-01	1.0124851510e-01
             2731	1.0124830902e-01	1.0124851239e-01
             2732	1.0124830618e-01	1.0124850955e-01
             2733	1.0124830330e-01	1.0124850668e-01
             2734	1.0124830052e-01	1.0124850390e-01
             2735	1.0124829773e-01	1.0124850111e-01
