#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(H2)	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)	weightedVolAverage(H2O)
             1700	4.4574439703e-03	6.5137725501e-02	3.1004476621e-01	6.2029737586e-01	6.2688463736e-05
             1701	4.4574454376e-03	6.5137673430e-02	3.1004480997e-01	6.2029739460e-01	6.2676567206e-05
             1702	4.4574469042e-03	6.5137621393e-02	3.1004485370e-01	6.2029741333e-01	6.2664676407e-05
             1703	4.4574483702e-03	6.5137569390e-02	3.1004489740e-01	6.2029743205e-01	6.2652790401e-05
             1704	4.4574498356e-03	6.5137517419e-02	3.1004494108e-01	6.2029745076e-01	6.2640909110e-05
             1705	4.4574513002e-03	6.5137465484e-02	3.1004498473e-01	6.2029746945e-01	6.2629033931e-05
             1706	4.4574527642e-03	6.5137413583e-02	3.1004502835e-01	6.2029748814e-01	6.2617163128e-05
             1707	4.4574542277e-03	6.5137361714e-02	3.1004507195e-01	6.2029750681e-01	6.2605297726e-05
             1708	4.4574556904e-03	6.5137309879e-02	3.1004511551e-01	6.2029752548e-01	6.2593437284e-05
             1709	4.4574571526e-03	6.5137258079e-02	3.1004515905e-01	6.2029754413e-01	6.2581581802e-05
             1710	4.4574586140e-03	6.5137206313e-02	3.1004520256e-01	6.2029756278e-01	6.2569731716e-05
             1711	4.4574600748e-03	6.5137154579e-02	3.1004524605e-01	6.2029758141e-01	6.2557886226e-05
             1712	4.4574615350e-03	6.5137102881e-02	3.1004528950e-01	6.2029760003e-01	6.2546046294e-05
             1713	4.4574629945e-03	6.5137051215e-02	3.1004533293e-01	6.2029761865e-01	6.2534210853e-05
             1714	4.4574644535e-03	6.5136999582e-02	3.1004537634e-01	6.2029763725e-01	6.2522380156e-05
             1715	4.4574659118e-03	6.5136947981e-02	3.1004541971e-01	6.2029765584e-01	6.2510554901e-05
             1716	4.4574673694e-03	6.5136896415e-02	3.1004546306e-01	6.2029767442e-01	6.2498735231e-05
             1717	4.4574688264e-03	6.5136844881e-02	3.1004550638e-01	6.2029769299e-01	6.2486920655e-05
             1718	4.4574702827e-03	6.5136793382e-02	3.1004554967e-01	6.2029771155e-01	6.2475111082e-05
             1719	4.4574717383e-03	6.5136741918e-02	3.1004559294e-01	6.2029773010e-01	6.2463307053e-05
             1720	4.4574731934e-03	6.5136690485e-02	3.1004563618e-01	6.2029774864e-01	6.2451507580e-05
             1721	4.4574746477e-03	6.5136639086e-02	3.1004567939e-01	6.2029776716e-01	6.2439712938e-05
             1722	4.4574761016e-03	6.5136587719e-02	3.1004572258e-01	6.2029778568e-01	6.2427922713e-05
             1723	4.4574775547e-03	6.5136536385e-02	3.1004576573e-01	6.2029780419e-01	6.2416138308e-05
             1724	4.4574790072e-03	6.5136485085e-02	3.1004580887e-01	6.2029782268e-01	6.2404358731e-05
             1725	4.4574804590e-03	6.5136433818e-02	3.1004585197e-01	6.2029784117e-01	6.2392584415e-05
             1726	4.4574819102e-03	6.5136382584e-02	3.1004589505e-01	6.2029785964e-01	6.2380815468e-05
             1727	4.4574833608e-03	6.5136331383e-02	3.1004593810e-01	6.2029787811e-01	6.2369051187e-05
             1728	4.4574848107e-03	6.5136280215e-02	3.1004598112e-01	6.2029789656e-01	6.2357292321e-05
             1729	4.4574862600e-03	6.5136229079e-02	3.1004602412e-01	6.2029791501e-01	6.2345538312e-05
             1730	4.4574877086e-03	6.5136177978e-02	3.1004606708e-01	6.2029793344e-01	6.2333789752e-05
             1731	4.4574891566e-03	6.5136126909e-02	3.1004611003e-01	6.2029795186e-01	6.2322045518e-05
             1732	4.4574906039e-03	6.5136075874e-02	3.1004615294e-01	6.2029797027e-01	6.2310306619e-05
             1733	4.4574920506e-03	6.5136024872e-02	3.1004619583e-01	6.2029798868e-01	6.2298572188e-05
             1734	4.4574934967e-03	6.5135973902e-02	3.1004623869e-01	6.2029800707e-01	6.2286843211e-05
             1735	4.4574949421e-03	6.5135922965e-02	3.1004628152e-01	6.2029802545e-01	6.2275118920e-05
             1736	4.4574963870e-03	6.5135872060e-02	3.1004632433e-01	6.2029804382e-01	6.2263399512e-05
             1737	4.4574978312e-03	6.5135821188e-02	3.1004636711e-01	6.2029806218e-01	6.2251685266e-05
             1738	4.4574992747e-03	6.5135770349e-02	3.1004640987e-01	6.2029808053e-01	6.2239976079e-05
             1739	4.4575007176e-03	6.5135719543e-02	3.1004645260e-01	6.2029809887e-01	6.2228271622e-05
             1740	4.4575021600e-03	6.5135668768e-02	3.1004649530e-01	6.2029811720e-01	6.2216572201e-05
             1741	4.4575036016e-03	6.5135618027e-02	3.1004653797e-01	6.2029813552e-01	6.2204878442e-05
             1742	4.4575050426e-03	6.5135567317e-02	3.1004658062e-01	6.2029815383e-01	6.2193189166e-05
             1743	4.4575064830e-03	6.5135516640e-02	3.1004662325e-01	6.2029817213e-01	6.2181505021e-05
             1744	4.4575079228e-03	6.5135465998e-02	3.1004666584e-01	6.2029819041e-01	6.2169825950e-05
             1745	4.4575093619e-03	6.5135415386e-02	3.1004670841e-01	6.2029820869e-01	6.2158151488e-05
             1746	4.4575108004e-03	6.5135364808e-02	3.1004675095e-01	6.2029822696e-01	6.2146482191e-05
             1747	4.4575122383e-03	6.5135314261e-02	3.1004679347e-01	6.2029824522e-01	6.2134817710e-05
             1748	4.4575136755e-03	6.5135263748e-02	3.1004683596e-01	6.2029826346e-01	6.2123158098e-05
             1749	4.4575151122e-03	6.5135213265e-02	3.1004687842e-01	6.2029828170e-01	6.2111503241e-05
             1750	4.4575165483e-03	6.5135162814e-02	3.1004692086e-01	6.2029829993e-01	6.2099853952e-05
             1751	4.4575179836e-03	6.5135112397e-02	3.1004696327e-01	6.2029831814e-01	6.2088209420e-05
             1752	4.4575194184e-03	6.5135062012e-02	3.1004700565e-01	6.2029833635e-01	6.2076570306e-05
             1753	4.4575208525e-03	6.5135011659e-02	3.1004704801e-01	6.2029835454e-01	6.2064935193e-05
             1754	4.4575222860e-03	6.5134961338e-02	3.1004709034e-01	6.2029837273e-01	6.2053305616e-05
             1755	4.4575237189e-03	6.5134911048e-02	3.1004713265e-01	6.2029839091e-01	6.2041680498e-05
             1756	4.4575251512e-03	6.5134860791e-02	3.1004717493e-01	6.2029840907e-01	6.2030060313e-05
             1757	4.4575265828e-03	6.5134810566e-02	3.1004721718e-01	6.2029842723e-01	6.2018445662e-05
             1758	4.4575280138e-03	6.5134760373e-02	3.1004725941e-01	6.2029844537e-01	6.2006835580e-05
             1759	4.4575294441e-03	6.5134710214e-02	3.1004730161e-01	6.2029846350e-01	6.1995230617e-05
             1760	4.4575308739e-03	6.5134660085e-02	3.1004734378e-01	6.2029848163e-01	6.1983630290e-05
             1761	4.4575323030e-03	6.5134609988e-02	3.1004738593e-01	6.2029849974e-01	6.1972035001e-05
             1762	4.4575337315e-03	6.5134559923e-02	3.1004742805e-01	6.2029851785e-01	6.1960444210e-05
             1763	4.4575351594e-03	6.5134509889e-02	3.1004747015e-01	6.2029853594e-01	6.1948859092e-05
             1764	4.4575365867e-03	6.5134459887e-02	3.1004751222e-01	6.2029855403e-01	6.1937278017e-05
             1765	4.4575380133e-03	6.5134409918e-02	3.1004755427e-01	6.2029857210e-01	6.1925702623e-05
             1766	4.4575394394e-03	6.5134359979e-02	3.1004759629e-01	6.2029859016e-01	6.1914131213e-05
             1767	4.4575408648e-03	6.5134310071e-02	3.1004763828e-01	6.2029860822e-01	6.1902565439e-05
             1768	4.4575422896e-03	6.5134260196e-02	3.1004768025e-01	6.2029862626e-01	6.1891004202e-05
             1769	4.4575437138e-03	6.5134210353e-02	3.1004772219e-01	6.2029864430e-01	6.1879448214e-05
             1770	4.4575451374e-03	6.5134160540e-02	3.1004776411e-01	6.2029866232e-01	6.1867897310e-05
             1771	4.4575465603e-03	6.5134110760e-02	3.1004780600e-01	6.2029868033e-01	6.1856350634e-05
             1772	4.4575479827e-03	6.5134061009e-02	3.1004784786e-01	6.2029869834e-01	6.1844808694e-05
             1773	4.4575494044e-03	6.5134011291e-02	3.1004788970e-01	6.2029871633e-01	6.1833272089e-05
             1774	4.4575508255e-03	6.5133961605e-02	3.1004793151e-01	6.2029873431e-01	6.1821740526e-05
             1775	4.4575522459e-03	6.5133911949e-02	3.1004797330e-01	6.2029875229e-01	6.1810213452e-05
             1776	4.4575536658e-03	6.5133862325e-02	3.1004801507e-01	6.2029877025e-01	6.1798691237e-05
             1777	4.4575550850e-03	6.5133812732e-02	3.1004805680e-01	6.2029878821e-01	6.1787174222e-05
             1778	4.4575565037e-03	6.5133763171e-02	3.1004809851e-01	6.2029880615e-01	6.1775661809e-05
             1779	4.4575579217e-03	6.5133713641e-02	3.1004814020e-01	6.2029882408e-01	6.1764155088e-05
             1780	4.4575593391e-03	6.5133664141e-02	3.1004818186e-01	6.2029884201e-01	6.1752652696e-05
             1781	4.4575607559e-03	6.5133614673e-02	3.1004822350e-01	6.2029885992e-01	6.1741155256e-05
             1782	4.4575621720e-03	6.5133565238e-02	3.1004826510e-01	6.2029887782e-01	6.1729663080e-05
             1783	4.4575635875e-03	6.5133515834e-02	3.1004830669e-01	6.2029889572e-01	6.1718175256e-05
             1784	4.4575650024e-03	6.5133466459e-02	3.1004834824e-01	6.2029891360e-01	6.1706691727e-05
             1785	4.4575664167e-03	6.5133417118e-02	3.1004838978e-01	6.2029893148e-01	6.1695213424e-05
             1786	4.4575678304e-03	6.5133367806e-02	3.1004843128e-01	6.2029894934e-01	6.1683739866e-05
             1787	4.4575692435e-03	6.5133318526e-02	3.1004847276e-01	6.2029896719e-01	6.1672271335e-05
             1788	4.4575706560e-03	6.5133269276e-02	3.1004851422e-01	6.2029898504e-01	6.1660807514e-05
             1789	4.4575720680e-03	6.5133220056e-02	3.1004855565e-01	6.2029900287e-01	6.1649348438e-05
             1790	4.4575734792e-03	6.5133170869e-02	3.1004859706e-01	6.2029902070e-01	6.1637894387e-05
             1791	4.4575748899e-03	6.5133121712e-02	3.1004863844e-01	6.2029903851e-01	6.1626445261e-05
             1792	4.4575762999e-03	6.5133072587e-02	3.1004867980e-01	6.2029905632e-01	6.1615000601e-05
             1793	4.4575777093e-03	6.5133023492e-02	3.1004872113e-01	6.2029907411e-01	6.1603560776e-05
             1794	4.4575791181e-03	6.5132974428e-02	3.1004876243e-01	6.2029909190e-01	6.1592125938e-05
             1795	4.4575805262e-03	6.5132925395e-02	3.1004880371e-01	6.2029910967e-01	6.1580695764e-05
             1796	4.4575819338e-03	6.5132876393e-02	3.1004884496e-01	6.2029912744e-01	6.1569270496e-05
             1797	4.4575833409e-03	6.5132827420e-02	3.1004888619e-01	6.2029914519e-01	6.1557849742e-05
             1798	4.4575847473e-03	6.5132778478e-02	3.1004892740e-01	6.2029916294e-01	6.1546433510e-05
             1799	4.4575861531e-03	6.5132729568e-02	3.1004896858e-01	6.2029918068e-01	6.1535022487e-05
             1800	4.4575875583e-03	6.5132680687e-02	3.1004900973e-01	6.2029919840e-01	6.1523616176e-05
             1801	4.4575889629e-03	6.5132631836e-02	3.1004905086e-01	6.2029921612e-01	6.1512214749e-05
             1802	4.4575903669e-03	6.5132583016e-02	3.1004909197e-01	6.2029923383e-01	6.1500818046e-05
             1803	4.4575917703e-03	6.5132534226e-02	3.1004913305e-01	6.2029925153e-01	6.1489426073e-05
             1804	4.4575931731e-03	6.5132485469e-02	3.1004917411e-01	6.2029926921e-01	6.1478039191e-05
             1805	4.4575945753e-03	6.5132436740e-02	3.1004921514e-01	6.2029928689e-01	6.1466656649e-05
             1806	4.4575959769e-03	6.5132388041e-02	3.1004925614e-01	6.2029930456e-01	6.1455278500e-05
             1807	4.4575973779e-03	6.5132339374e-02	3.1004929712e-01	6.2029932222e-01	6.1443905729e-05
             1808	4.4575987783e-03	6.5132290735e-02	3.1004933808e-01	6.2029933987e-01	6.1432537531e-05
             1809	4.4576001781e-03	6.5132242129e-02	3.1004937901e-01	6.2029935751e-01	6.1421174192e-05
             1810	4.4576015772e-03	6.5132193554e-02	3.1004941992e-01	6.2029937514e-01	6.1409815596e-05
             1811	4.4576029758e-03	6.5132145008e-02	3.1004946080e-01	6.2029939276e-01	6.1398461662e-05
             1812	4.4576043737e-03	6.5132096493e-02	3.1004950165e-01	6.2029941037e-01	6.1387112210e-05
             1813	4.4576057711e-03	6.5132048007e-02	3.1004954249e-01	6.2029942797e-01	6.1375767792e-05
             1814	4.4576071679e-03	6.5131999551e-02	3.1004958329e-01	6.2029944556e-01	6.1364427753e-05
             1815	4.4576085641e-03	6.5131951124e-02	3.1004962408e-01	6.2029946314e-01	6.1353092819e-05
             1816	4.4576099597e-03	6.5131902728e-02	3.1004966484e-01	6.2029948071e-01	6.1341762688e-05
             1817	4.4576113546e-03	6.5131854364e-02	3.1004970557e-01	6.2029949827e-01	6.1330437451e-05
             1818	4.4576127490e-03	6.5131806029e-02	3.1004974628e-01	6.2029951583e-01	6.1319116677e-05
             1819	4.4576141427e-03	6.5131757723e-02	3.1004978696e-01	6.2029953337e-01	6.1307800754e-05
             1820	4.4576155359e-03	6.5131709448e-02	3.1004982762e-01	6.2029955090e-01	6.1296489285e-05
             1821	4.4576169285e-03	6.5131661202e-02	3.1004986826e-01	6.2029956843e-01	6.1285182568e-05
             1822	4.4576183205e-03	6.5131612986e-02	3.1004990887e-01	6.2029958594e-01	6.1273880440e-05
             1823	4.4576197120e-03	6.5131564800e-02	3.1004994946e-01	6.2029960345e-01	6.1262583237e-05
             1824	4.4576211028e-03	6.5131516645e-02	3.1004999002e-01	6.2029962094e-01	6.1251290862e-05
             1825	4.4576224930e-03	6.5131468519e-02	3.1005003056e-01	6.2029963843e-01	6.1240002703e-05
             1826	4.4576238826e-03	6.5131420423e-02	3.1005007107e-01	6.2029965590e-01	6.1228719520e-05
             1827	4.4576252716e-03	6.5131372356e-02	3.1005011156e-01	6.2029967337e-01	6.1217440885e-05
             1828	4.4576266601e-03	6.5131324319e-02	3.1005015203e-01	6.2029969083e-01	6.1206166829e-05
             1829	4.4576280480e-03	6.5131276311e-02	3.1005019247e-01	6.2029970827e-01	6.1194897341e-05
             1830	4.4576294353e-03	6.5131228332e-02	3.1005023289e-01	6.2029972571e-01	6.1183632767e-05
             1831	4.4576308219e-03	6.5131180384e-02	3.1005027328e-01	6.2029974314e-01	6.1172373019e-05
             1832	4.4576322080e-03	6.5131132465e-02	3.1005031365e-01	6.2029976056e-01	6.1161117772e-05
             1833	4.4576335935e-03	6.5131084577e-02	3.1005035399e-01	6.2029977797e-01	6.1149867555e-05
             1834	4.4576349783e-03	6.5131036719e-02	3.1005039431e-01	6.2029979537e-01	6.1138621760e-05
             1835	4.4576363626e-03	6.5130988890e-02	3.1005043461e-01	6.2029981276e-01	6.1127380374e-05
             1836	4.4576377464e-03	6.5130941090e-02	3.1005047488e-01	6.2029983014e-01	6.1116143484e-05
             1837	4.4576391295e-03	6.5130893319e-02	3.1005051513e-01	6.2029984751e-01	6.1104911674e-05
             1838	4.4576405120e-03	6.5130845579e-02	3.1005055535e-01	6.2029986488e-01	6.1093684386e-05
             1839	4.4576418940e-03	6.5130797867e-02	3.1005059555e-01	6.2029988223e-01	6.1082461609e-05
             1840	4.4576432753e-03	6.5130750185e-02	3.1005063572e-01	6.2029989957e-01	6.1071243771e-05
             1841	4.4576446561e-03	6.5130702532e-02	3.1005067587e-01	6.2029991691e-01	6.1060030353e-05
             1842	4.4576460363e-03	6.5130654909e-02	3.1005071600e-01	6.2029993423e-01	6.1048821451e-05
             1843	4.4576474160e-03	6.5130607314e-02	3.1005075611e-01	6.2029995155e-01	6.1037617000e-05
             1844	4.4576487951e-03	6.5130559747e-02	3.1005079619e-01	6.2029996885e-01	6.1026417518e-05
             1845	4.4576501735e-03	6.5130512212e-02	3.1005083624e-01	6.2029998615e-01	6.1015222391e-05
             1846	4.4576515514e-03	6.5130464705e-02	3.1005087627e-01	6.2030000344e-01	6.1004031495e-05
             1847	4.4576529287e-03	6.5130417228e-02	3.1005091628e-01	6.2030002072e-01	6.0992845890e-05
             1848	4.4576543054e-03	6.5130369780e-02	3.1005095626e-01	6.2030003799e-01	6.0981664499e-05
             1849	4.4576556815e-03	6.5130322361e-02	3.1005099622e-01	6.2030005525e-01	6.0970488021e-05
             1850	4.4576570570e-03	6.5130274972e-02	3.1005103616e-01	6.2030007249e-01	6.0959316380e-05
             1851	4.4576584320e-03	6.5130227612e-02	3.1005107607e-01	6.2030008974e-01	6.0948148932e-05
             1852	4.4576598063e-03	6.5130180281e-02	3.1005111596e-01	6.2030010697e-01	6.0936986251e-05
             1853	4.4576611801e-03	6.5130132978e-02	3.1005115583e-01	6.2030012419e-01	6.0925827543e-05
             1854	4.4576625534e-03	6.5130085703e-02	3.1005119567e-01	6.2030014140e-01	6.0914673354e-05
             1855	4.4576639261e-03	6.5130038457e-02	3.1005123549e-01	6.2030015861e-01	6.0903524099e-05
             1856	4.4576652982e-03	6.5129991240e-02	3.1005127528e-01	6.2030017580e-01	6.0892379783e-05
             1857	4.4576666697e-03	6.5129944052e-02	3.1005131505e-01	6.2030019299e-01	6.0881240069e-05
             1858	4.4576680406e-03	6.5129896893e-02	3.1005135480e-01	6.2030021016e-01	6.0870104368e-05
             1859	4.4576694109e-03	6.5129849764e-02	3.1005139452e-01	6.2030022733e-01	6.0858973445e-05
             1860	4.4576707807e-03	6.5129802662e-02	3.1005143422e-01	6.2030024449e-01	6.0847847327e-05
             1861	4.4576721499e-03	6.5129755590e-02	3.1005147390e-01	6.2030026164e-01	6.0836725658e-05
             1862	4.4576735184e-03	6.5129708547e-02	3.1005151355e-01	6.2030027877e-01	6.0825609128e-05
             1863	4.4576748864e-03	6.5129661532e-02	3.1005155318e-01	6.2030029590e-01	6.0814497012e-05
             1864	4.4576762539e-03	6.5129614546e-02	3.1005159279e-01	6.2030031303e-01	6.0803388795e-05
             1865	4.4576776208e-03	6.5129567587e-02	3.1005163237e-01	6.2030033014e-01	6.0792285176e-05
             1866	4.4576789871e-03	6.5129520658e-02	3.1005167193e-01	6.2030034724e-01	6.0781186130e-05
             1867	4.4576803529e-03	6.5129473757e-02	3.1005171147e-01	6.2030036433e-01	6.0770091532e-05
             1868	4.4576817180e-03	6.5129426884e-02	3.1005175098e-01	6.2030038142e-01	6.0759001613e-05
             1869	4.4576830826e-03	6.5129380041e-02	3.1005179047e-01	6.2030039849e-01	6.0747916515e-05
             1870	4.4576844466e-03	6.5129333226e-02	3.1005182993e-01	6.2030041556e-01	6.0736835648e-05
             1871	4.4576858100e-03	6.5129286440e-02	3.1005186938e-01	6.2030043262e-01	6.0725759573e-05
             1872	4.4576871729e-03	6.5129239681e-02	3.1005190880e-01	6.2030044966e-01	6.0714687683e-05
             1873	4.4576885351e-03	6.5129192952e-02	3.1005194819e-01	6.2030046670e-01	6.0703620803e-05
             1874	4.4576898969e-03	6.5129146250e-02	3.1005198756e-01	6.2030048373e-01	6.0692557920e-05
             1875	4.4576912580e-03	6.5129099578e-02	3.1005202691e-01	6.2030050075e-01	6.0681499731e-05
             1876	4.4576926186e-03	6.5129052933e-02	3.1005206624e-01	6.2030051776e-01	6.0670445990e-05
             1877	4.4576939785e-03	6.5129006318e-02	3.1005210554e-01	6.2030053476e-01	6.0659397002e-05
             1878	4.4576953380e-03	6.5128959730e-02	3.1005214482e-01	6.2030055176e-01	6.0648352365e-05
             1879	4.4576966969e-03	6.5128913169e-02	3.1005218408e-01	6.2030056874e-01	6.0637312003e-05
